,time,region,spa01,spe01,spa03,spe03,spa06,spe06,spa12,spe12,t2m,rh,tp,index_x,t2m_L1.0,t2m_L2.0,t2m_L3.0,t2m_L4.0,t2m_L5.0,t2m_L6.0,rh_L1.0,rh_L2.0,rh_L3.0,rh_L4.0,rh_L5.0,rh_L6.0,tp_L1.0,tp_L2.0,tp_L3.0,tp_L4.0,tp_L5.0,tp_L6.0,mx2t24_L1.0,mx2t24_L2.0,mx2t24_L3.0,mx2t24_L4.0,mx2t24_L5.0,mx2t24_L6.0,mn2t24_L1.0,mn2t24_L2.0,mn2t24_L3.0,mn2t24_L4.0,mn2t24_L5.0,mn2t24_L6.0,ssta,gdp_pc,pop_count,area,pop_density,index_y,Country,Region,Cases,Spatial_Resolution
63,2020-04,MAF,0.19623949258438164,-0.04814224154866771,1.2152468587546743,1.0937835390507196,-0.15125725284527178,-0.1882170805270575,-0.5850822704192348,-0.7260986491980259,299.2256505294505,0.7660253872226247,0.3379371230623354,63,298.7769629842808,299.4519579411162,300.32053879908705,300.60907430040504,300.81176285430894,300.90232856368607,0.7727805775175739,0.7972845143822759,0.7979117326097528,0.7964411094622791,0.806067575330908,0.8068963933923458,17.836077612390312,24.620863793766652,19.3053425370481,23.727082063056866,32.47599359256133,36.54859109120118,299.43067042427293,300.05214109687665,300.88818105587745,301.22750793306767,301.46066162501234,301.5684549647621,298.1074756763104,298.7664384317997,299.6674670414468,299.8945453117922,300.04482428356624,300.0814261540787,0.48,32185.857179275255,30402.11058629497,68.281633537319,445.24580053696053,64,SAINT MARTIN,SAINT MARTIN,249,Admin0
64,2020-05,MAF,-1.1381382797562811,-1.3323437345002795,-0.6742692850116322,-1.0595549269905995,-0.13407529535959448,-0.32367484739352775,-0.6559484460443387,-0.8231114880921656,299.8436860816662,0.7874501137510053,0.44024719600347006,64,299.7716181448853,300.37550597737896,300.5534203926774,300.789585032501,300.8468175785924,300.5943619025146,0.7859590844856148,0.789036439862178,0.7932883475416214,0.8009984236897993,0.8072224020866039,0.8100592784343607,14.06951336854722,15.384343686915349,23.464839467381047,30.257709740622627,36.243688732185824,36.3546011981096,300.33654546365653,300.9511018956241,301.18802029382266,301.4310674972516,301.5004099803373,301.23468703663025,299.1116377355679,299.7209083635933,299.8196048038797,300.0359838921516,300.04377394927303,299.79214363849553,-0.19032258,32185.857179275255,30402.11058629497,68.281633537319,445.24580053696053,65,SAINT MARTIN,SAINT MARTIN,283,Admin0
65,2020-06,MAF,-0.5936447330274518,-0.6571990974134205,-0.9277580121657761,-1.153915757850913,-0.6200398589189318,-0.8138968226626354,-0.7697634291769208,-0.9463624126239593,300.4916751328506,0.795733806935724,0.42955973145231263,65,300.55542687883883,300.67903498536015,300.8276689174643,300.82134675395855,300.5427838228084,299.89408258578044,0.7934411022762791,0.7934774134710395,0.8040596181412228,0.8103231948881017,0.8107506323839467,0.7963659412342757,17.993950125775072,23.23315855817805,32.099621175485595,43.44909593899687,42.708344337559026,30.21931831824793,301.15907299662456,301.3244549552778,301.4809625253797,301.50910337069746,301.21633918903416,300.5065968757806,299.8369919253068,299.9187526280162,300.05376317011735,299.9669708178537,299.7060076671381,299.14778927894554,-0.33,32185.857179275255,30402.11058629497,68.281633537319,445.24580053696053,66,SAINT MARTIN,SAINT MARTIN,269,Admin0
66,2020-07,MAF,-0.35639573581567435,-0.25947165698727637,-0.9932134954891931,-1.1165414789935748,-0.38149952537891113,-0.5198796748584513,-0.6381719083419689,-0.8196411736763,300.69779869875055,0.8113429984080006,1.4371917509691685,66,300.83364775762203,300.92361906089866,300.89713513840013,300.6918295467719,300.0170098369398,299.16223721166944,0.7999698627331518,0.8054755620312756,0.8116429339606023,0.8094625220682953,0.7962015333178366,0.776623554299142,28.224751090574507,35.86108085726833,43.51534294215847,39.55929637844826,36.37506862445232,21.440541772197136,301.4973795919443,301.59582274277415,301.58867474108285,301.3558327327879,300.6579454172432,299.7502044816859,300.016317972249,300.1147197407763,300.03472636466574,299.8496510428063,299.2588140624875,298.4817472474209,-0.12903225,32185.857179275255,30402.11058629497,68.281633537319,445.24580053696053,67,SAINT MARTIN,SAINT MARTIN,173,Admin0
67,2020-08,MAF,0.47423582316875157,0.5173042739005962,-0.24238713549840823,-0.18746180420206118,-0.4155562629835149,-0.49834183549187183,-0.6491863089464721,-0.825856931772806,300.9420426450458,0.8143052197820068,1.1209393341054301,67,300.9402171397721,301.000364708726,300.67677613232223,300.0357435110881,299.1426838730844,298.2868105743582,0.8077984998111264,0.811831173168549,0.813357017504231,0.7998342245039425,0.7793333878461558,0.7649401827135186,34.8889085471172,44.728098299861806,51.46975013475144,35.79990809365761,22.45189884949273,19.178166639493238,301.6229859287996,301.69319162642904,301.3744090658874,300.6616841560225,299.7289696487072,298.8771727631165,300.1221133443887,300.12202491668495,299.7888942452235,299.2713123144756,298.4588423955466,297.62063491653794,-0.5322581,32185.857179275255,30402.11058629497,68.281633537319,445.24580053696053,68,SAINT MARTIN,SAINT MARTIN,180,Admin0
68,2020-09,MAF,0.043651728131097974,0.27097272421672886,0.006595222165837287,0.09029449180009007,-0.6354426591859447,-0.7258219631613277,-0.7820949560053997,-0.9558003306572915,300.82157711625274,0.809297360296024,1.1779771796750993,68,300.8475797317791,300.7652552969808,300.08988143096946,299.14181430140013,298.33458559813874,297.985017091731,0.8168439036947874,0.8134382762073202,0.7977919057863415,0.775564425250947,0.7698844369593778,0.7668387515104526,42.302525930295516,54.1371802838624,38.20934444460971,23.1581958501817,19.42858947235299,16.330611448501745,301.55838903330744,301.489382598033,300.73624072457784,299.72890418460025,298.9228550765299,298.5762188078467,299.9533569505529,299.85508916400596,299.2807981592265,298.44856149757777,297.6617675960009,297.32378210671305,-0.62333333,32185.857179275255,30402.11058629497,68.281633537319,445.24580053696053,69,SAINT MARTIN,SAINT MARTIN,172,Admin0
69,2020-10,MAF,-0.2660012996405173,-0.2171926765838712,-0.00843372302882714,0.10880082319010996,-0.37289715572942067,-0.42426582476271335,-0.4208663351097152,-0.5404623184180724,300.4689614842278,0.8038204676669056,1.7490227060554442,69,300.4203932788249,299.9206090493215,299.0189782289558,298.2453686087192,297.76044828661804,297.67041120247626,0.8149850566822302,0.7969038667843894,0.7783544694042309,0.7700526294695251,0.7606043526640474,0.7525447906196562,58.01852197036955,40.674929038253744,24.416856858127836,18.54947374373357,15.189960288911909,13.894132051062563,301.17122652808223,300.5693867463085,299.6155245311732,298.80375157614003,298.3430144078401,298.2729720550663,299.47928019920795,299.14718718178403,298.33494363955305,297.60371817067767,297.12716232293724,297.0365552367991,-1.1,32185.857179275255,30402.11058629497,68.281633537319,445.24580053696053,70,SAINT MARTIN,SAINT MARTIN,186,Admin0
70,2020-11,MAF,0.7914165278395371,0.8965935318845769,0.18953169906371445,0.24892522916861082,0.013202951686809617,0.05417367055264117,-0.05983350237965734,-0.1055773652164745,299.66077227951865,0.7873623362879779,1.9097006825276956,70,299.78993467660285,298.8451364371228,298.17848507551787,297.7667950523203,297.7020453335034,298.0797307609701,0.7932459930871485,0.7710248075342466,0.7697453435545653,0.7661993824308132,0.7582480968656906,0.7653407371934171,32.296380255508346,22.136714097317483,19.0380530264811,17.148113935339882,13.06249329220331,13.92022730003334,300.39657737762275,299.4373515358376,298.74099230024905,298.3409846246686,298.29036676932634,298.66202756563894,299.08659456822653,298.16512470987544,297.5271327042859,297.12672693113745,297.0852920867791,297.44880960438877,-1.27,32185.857179275255,30402.11058629497,68.281633537319,445.24580053696053,71,SAINT MARTIN,SAINT MARTIN,168,Admin0
71,2020-12,MAF,-0.2010624004591907,0.07727505563851889,0.04255847077581977,0.1882595753515236,0.04091030617932524,0.04147770518262321,-0.20678246286962412,-0.2807912635484546,298.83531560106934,0.7770041235557599,0.5062352043722577,71,298.8508624674476,298.13663810891825,297.7740951880271,297.67647852289724,298.12886988242775,298.93659491384943,0.7731546954503022,0.7695687050376797,0.7623439813724577,0.7534690927754755,0.7699351240482476,0.7844634901835716,18.832111723010893,20.634215812814983,14.795311348670468,14.94239725414438,14.305422576179422,15.191630238432518,299.39241620582106,298.7178209750098,298.3468731883823,298.2811212460601,298.710922120407,299.49508184867096,298.2221367529322,297.47207082254374,297.1442920608174,297.0497054242025,297.4952212275604,298.32141742332755,-1.0548387,32185.857179275255,30402.11058629497,68.281633537319,445.24580053696053,72,SAINT MARTIN,SAINT MARTIN,72,Admin0
72,2021-01,MAF,-0.4374916831795421,-0.5343340618133339,0.1660512597347049,0.45576271396375095,-0.20002714496459875,-0.1913424948559386,-0.353469767980718,-0.4494163038387031,298.36994009824735,0.7605123756136027,0.3683100380699628,72,298.2453759778822,297.8319840464502,297.78977218369204,298.2636905483551,299.0986594032836,299.89045756976674,0.75120968986184,0.7604600048124772,0.7616492590247782,0.7740389124150967,0.7893027143235015,0.7942752927182255,13.495933215388707,13.692476402404607,13.957333661583569,13.94708760563437,15.653103228945959,17.5603942801547,298.86464978287074,298.41840683101873,298.3787941986125,298.8520264716053,299.66397447207487,300.45497782598517,297.59093411062133,297.1878811547872,297.15783339646765,297.63906599221843,298.4620132423414,299.24663660212593,-0.90645164,33019.644910944044,27922.84453674127,68.281633537319,408.9363872860507,73,SAINT MARTIN,SAINT MARTIN,93,Admin0
73,2021-02,MAF,-0.2985799753616611,-0.6558671170461131,-0.4523265088398919,-0.35628537786028575,-0.1847219316884089,-0.1623019964681386,-0.3669493414244113,-0.4620760295368936,298.25214451954565,0.7542959002212113,0.43015905404995514,73,298.0407613174579,297.8432561413811,298.2362544059911,299.13297790958575,299.87442893712796,300.1507439023452,0.7644369794119049,0.7598081045144568,0.7690554432181251,0.7871235675726783,0.7904487652083154,0.7949082065349778,12.993690644195395,15.079515721448368,15.597547814434831,14.507563533285435,15.709896995045579,21.507353684797707,298.6264419658878,298.4586209094556,298.8320682218202,299.69626788518286,300.4403807744727,300.7553627205069,297.4092300572787,297.17988977145,297.5886475847512,298.5035595742492,299.23730161992205,299.4636577836712,-0.8464286,33019.644910944044,27922.84453674127,68.281633537319,408.9363872860507,74,SAINT MARTIN,SAINT MARTIN,61,Admin0
74,2021-03,MAF,-0.032286438786987164,0.0857674418650815,-0.5525648441561856,-0.7896456774663556,0.07466997003373992,0.12616311169706756,-0.40434123844906145,-0.5022994483870149,297.9579290960146,0.7639125961129337,0.3398138393423059,74,297.9206599793564,298.36990424830805,299.21327118535464,299.92744301687725,300.2240705759491,300.5333943175337,0.7648659233410675,0.7769412171394706,0.783991268538861,0.7888855708580722,0.7923484558457906,0.7996650223865005,13.71297304522157,15.999508872172783,12.918850762368274,14.2585698788012,17.65530947006222,23.27972957176616,298.5213921106866,298.96362008059464,299.7752532957243,300.4876810477549,300.8278912803941,301.15455178091355,297.2644360075387,297.7280782239774,298.57806874466644,299.29413709015427,299.52566570721297,299.79913549718657,-0.60967743,33019.644910944044,27922.84453674127,68.281633537319,408.9363872860507,75,SAINT MARTIN,SAINT MARTIN,21,Admin0
75,2021-04,MAF,-0.44679773471656764,-0.5277818116570637,-0.6608195519645174,-1.0526193711750016,0.060186847410911785,0.2937893414934806,-0.3539052767927213,-0.3935343425347923,298.47286768510037,0.7592583088748023,0.4447829952358991,75,298.59574545008024,299.3578541474375,300.0985951685771,300.36248457001284,300.65114696629047,300.806184920803,0.7759790464341396,0.7912469739298562,0.7888250101973074,0.7926203978974535,0.8014478730087765,0.8035924465446601,17.794497156783876,20.309715665618093,15.47768666878012,19.105476464628648,25.05945555652107,27.92134214588243,299.2333053108875,299.9549648917562,300.67586976833974,300.9706821980835,301.2913875506959,301.45768466720295,297.9398167892,298.66135828067564,299.43115691925254,299.6615847257992,299.89374465061536,300.01500272981787,-0.56666666,33019.644910944044,27922.84453674127,68.281633537319,408.9363872860507,76,SAINT MARTIN,SAINT MARTIN,0,Admin0
76,2021-05,MAF,-0.24920576414706008,-0.19757263327110824,-0.49565834886817195,-0.48639862086567426,-1.3633743178375286,-1.4174604933153352,-0.410709883276522,-0.4876295120395767,299.3835557907273,0.7870086491823215,0.262104999694208,76,299.2486483685508,300.0353354198961,300.4032856141512,300.7265555126712,300.8851946120438,300.6691560438238,0.7942353545637814,0.7895486812671801,0.7941956938622255,0.8028450050516239,0.802837156402742,0.8103780274826594,14.329880303153772,14.612614776154725,18.841902429260834,25.975424555874323,28.6522660493288,37.42823058010158,299.7953895219398,300.60767080657286,301.0064632944919,301.36832545726173,301.5427538029989,301.3230125471058,298.6081776258893,299.3776901098055,299.69841031260876,299.9675611725608,300.0806823126975,299.8508996411947,-0.37096775,33019.644910944044,27922.84453674127,68.281633537319,408.9363872860507,77,SAINT MARTIN,SAINT MARTIN,0,Admin0
77,2021-06,MAF,-0.08730401754433487,0.15947645457912807,-0.38470506889871803,-0.3598543795825886,-0.3042285107387531,-0.3253090612238231,-0.10903759028396613,-0.19537718479233362,299.6767737760233,0.812086043682016,1.1537721866286699,77,299.8975098022129,300.4783773761624,300.82975592513105,300.9212817048091,300.68488708919836,300.02503066616646,0.8052850110099082,0.8007584211835229,0.8074206776416382,0.8078345657104481,0.809357583852075,0.7959019589820083,20.103354978045015,20.815518585123616,28.395792101570827,34.66654867467319,41.09211706554747,31.173393231502363,300.4725263146578,301.0989148538614,301.4743370481852,301.60472483685805,301.3625400002829,300.64948231208393,299.20565893830064,299.7333705696225,300.0357495510541,300.06397390724754,299.8424978738745,299.2640750034069,-0.053333335,33019.644910944044,27922.84453674127,68.281633537319,408.9363872860507,78,SAINT MARTIN,SAINT MARTIN,0,Admin0
78,2021-07,MAF,0.20009215834745167,0.43436348584813284,-0.16829607129851398,-0.1345512919803735,-0.271356509569713,-0.24392228924037476,-0.3579652938294141,-0.42566817746285246,300.3019798060308,0.8109384634114292,0.7968032799612323,78,300.41006471134654,300.8285894637368,300.95463241699366,300.7293210071087,300.0556063258537,299.07448094154256,0.8063807576892372,0.8071386968460097,0.8085939230944807,0.8093108033414388,0.7946834530409553,0.7713846888651243,18.918876981382034,26.067681430158586,34.86531212364146,41.20704776988012,29.799826325151166,20.096490059666046,300.9966168687123,301.46438754607664,301.6384264119309,301.4065609866812,300.6767120168938,299.6680454598722,299.7174747950257,300.0614033318342,300.1129779212589,299.8771517160778,299.30766239995177,298.3940243031791,-0.14516129,33019.644910944044,27922.84453674127,68.281633537319,408.9363872860507,79,SAINT MARTIN,SAINT MARTIN,0,Admin0
79,2021-08,MAF,0.3554200262387564,0.5169985090168383,0.10443738396898553,0.3296178701767901,-0.3386838167589962,-0.22836302588897037,-0.3981943019615825,-0.4084241256749617,300.6710019880836,0.8005849348147821,0.9664777791930774,79,300.59972089239,300.8549567956294,300.63357481372293,300.000198280847,299.02297300298807,298.2792678105009,0.81177141634323,0.8080562337124475,0.8084137392298971,0.7969138400408534,0.773729360409404,0.7616222648192187,31.31425787123118,32.51944583426038,38.99302488671766,29.037931590856925,19.929518004023425,15.688853534431788,301.26727371657364,301.5247294714193,301.3005714527442,300.6119536571521,299.62119205843817,298.87719269821946,299.7972969730164,299.99947038116227,299.788881184871,299.2502463628941,298.32823184437547,297.6140665916433,-0.28709677,33019.644910944044,27922.84453674127,68.281633537319,408.9363872860507,80,SAINT MARTIN,SAINT MARTIN,0,Admin0
80,2021-09,MAF,-1.075683109563783,-1.1778280720345335,-0.4209420331272108,-0.35742943106085484,-0.4784414588720886,-0.40514374486064797,-0.3237524764772119,-0.29693975055702676,300.8071175189823,0.8016066014074155,1.1725870212833784,80,300.9230627409347,300.65435786689125,299.9860957732754,299.1556524956169,298.39615465423543,297.9585922967277,0.8056756053706302,0.8101549349891946,0.7968148282063707,0.7797002095964783,0.7719298024332544,0.7617015529257715,29.2542957825965,40.65927594613643,30.654062659903147,19.657253477135573,16.757521556772573,13.062091605297098,301.60575396094066,301.3364841385281,300.61339264037014,299.73856209957853,298.9775029842256,298.5581000611749,300.06762444255384,299.79465527854467,299.21868156104404,298.4559263045868,297.7291719104268,297.30236140124595,-0.23666666,33019.644910944044,27922.84453674127,68.281633537319,408.9363872860507,81,SAINT MARTIN,SAINT MARTIN,0,Admin0
81,2021-10,MAF,-0.14081223653474265,0.0717846524879086,-0.4368222456645289,-0.3208354011377473,-0.5604885513682581,-0.5683187569565425,-0.4785326621986666,-0.4624051426731069,300.7338456850214,0.7840339715999922,1.1388913183475087,81,300.66100900586684,299.8893333501405,298.95198093463387,298.14519999350216,297.86999515587644,297.82992818109363,0.8015318612502257,0.7892110101025499,0.775462049813134,0.7698641928751089,0.7634954960519307,0.7572999753646201,45.44864272233669,26.01199854152759,19.458080570624517,18.570089688420808,12.64738783319472,13.960367089829784,301.35408087784856,300.48106708912627,299.52313286157425,298.7287507119493,298.44759463307264,298.4381612376198,299.8491803337541,299.1723330578908,298.2823462429035,297.4902821121791,297.23826319247763,297.1725014290897,-0.7612903,33019.644910944044,27922.84453674127,68.281633537319,408.9363872860507,82,SAINT MARTIN,SAINT MARTIN,0,Admin0
82,2021-11,MAF,-0.8800483678102207,-0.9363694989915008,-1.0070670425739854,-1.0344136060742495,-0.6702586561876837,-0.7145644120357979,-1.0144294208750892,-1.0900835815194876,299.89219326692677,0.7879865990593944,0.5088682055191904,82,299.80532566857863,298.9014007774104,298.2068521156147,297.83815796458447,297.7949997625746,298.2270223927506,0.7815412044267794,0.7730139257552623,0.7690963356993933,0.7638530054521642,0.7593678403375396,0.7700348639936313,19.80631457030909,20.06373825558537,17.403490885983356,13.223474205045537,13.748358738105411,11.836834865241247,300.39734848647964,299.48165695756,298.77378511088057,298.4132771211033,298.4005038676635,298.8190756762589,299.11429231008503,298.2259199491844,297.56066135114327,297.20218533553196,297.15070234303863,297.59223168506173,-0.89,33019.644910944044,27922.84453674127,68.281633537319,408.9363872860507,83,SAINT MARTIN,SAINT MARTIN,0,Admin0
83,2021-12,MAF,-0.8152795636188126,-1.2668504429675866,-1.0888585243834499,-1.2421592592660444,-1.0738460713863733,-1.1334219579293174,-1.0041866768490197,-1.0879032315172912,299.1982524682678,0.7750661631901886,0.505868263793295,83,298.96436394454537,298.1583237424587,297.79010212543807,297.67734654389614,298.1542497519242,298.93374578358834,0.786186594721771,0.7714105985572514,0.7653054065549219,0.7526149011306408,0.7718628074936342,0.7843621439642025,22.665371644989637,17.291350153010313,14.200193463460238,12.97839272918605,12.69095111669181,16.19592397852116,299.5307636573796,298.7360097064818,298.3722650796419,298.2864066914583,298.74925632973674,299.5072587300259,298.26452393231915,297.4983335513524,297.1408789163096,297.0259779082092,297.5123314273281,298.2952998226796,-1.032258,33019.644910944044,27922.84453674127,68.281633537319,408.9363872860507,84,SAINT MARTIN,SAINT MARTIN,0,Admin0
84,2022-01,MAF,-0.3479826589340016,-0.5503987798126742,-1.2145723040853946,-1.7286732978185466,-1.230981009041685,-1.3127464362571695,-1.0251156559912367,-1.1226146685782403,298.3710629649903,0.7402655727727955,0.2782115730162145,84,298.0928109112028,297.81348524668846,297.806966223729,298.2226972962522,299.0147153449757,299.82395255514837,0.7664027273833715,0.7723826099811005,0.7603808279391892,0.7658778237507523,0.7854186702017669,0.7917597691562873,15.035882062513714,17.524346852901235,13.53004764542197,11.998201256003188,13.04576288635321,13.623204605171368,298.64828138865437,298.40388294004885,298.40669982420053,298.8079020944677,299.57388264541515,300.373904469122,297.469787247471,297.14167195406213,297.154853556041,297.59098402311986,298.39545588784745,299.20987378662824,-0.86451614,36056.0098466508,27045.569966157036,68.281633537319,396.0885023551086,85,SAINT MARTIN,SAINT MARTIN,0,Admin0
