,model,time,horizon,quantile,Cases
4,N-HiTS,2019-04-01,5,Cases_q0.010,3.5915355682373047
5,N-HiTS,2019-05-01,6,Cases_q0.010,5.763429527282715
6,N-HiTS,2018-12-01,1,Cases_q0.025,3.2830323457717894
7,N-HiTS,2019-01-01,2,Cases_q0.025,5.197267520427704
8,N-HiTS,2019-02-01,3,Cases_q0.025,4.14157053232193
9,N-HiTS,2019-03-01,4,Cases_q0.025,3.584900087118149
10,N-HiTS,2019-04-01,5,Cases_q0.025,3.7742068409919742
11,N-HiTS,2019-05-01,6,Cases_q0.025,5.834328687191009
12,N-HiTS,2018-12-01,1,Cases_q0.050,3.5979961514472962
13,N-HiTS,2019-01-01,2,Cases_q0.050,5.216779184341431
14,N-HiTS,2019-02-01,3,Cases_q0.050,4.346756362915039
15,N-HiTS,2019-03-01,4,Cases_q0.050,4.379303693771362
16,N-HiTS,2019-04-01,5,Cases_q0.050,4.4480300664901735
17,N-HiTS,2019-05-01,6,Cases_q0.050,5.967549395561218
18,N-HiTS,2018-12-01,1,Cases_q0.100,4.547955560684204
19,N-HiTS,2019-01-01,2,Cases_q0.100,5.248822832107544
20,N-HiTS,2019-02-01,3,Cases_q0.100,5.384587049484253
21,N-HiTS,2019-03-01,4,Cases_q0.100,5.7486807346344
22,N-HiTS,2019-04-01,5,Cases_q0.100,4.737876129150391
23,N-HiTS,2019-05-01,6,Cases_q0.100,6.323962163925171
24,N-HiTS,2018-12-01,1,Cases_q0.150,5.004683470726013
25,N-HiTS,2019-01-01,2,Cases_q0.150,5.274340033531189
26,N-HiTS,2019-02-01,3,Cases_q0.150,5.461666226387024
27,N-HiTS,2019-03-01,4,Cases_q0.150,5.95226948261261
28,N-HiTS,2019-04-01,5,Cases_q0.150,5.023597311973572
29,N-HiTS,2019-05-01,6,Cases_q0.150,6.344990468025207
30,N-HiTS,2018-12-01,1,Cases_q0.200,5.115702819824219
31,N-HiTS,2019-01-01,2,Cases_q0.200,5.3670656204223635
32,N-HiTS,2019-02-01,3,Cases_q0.200,5.5136150360107425
33,N-HiTS,2019-03-01,4,Cases_q0.200,5.987498569488525
34,N-HiTS,2019-04-01,5,Cases_q0.200,5.752967834472656
35,N-HiTS,2019-05-01,6,Cases_q0.200,6.383961391448975
36,N-HiTS,2018-12-01,1,Cases_q0.250,5.160640716552734
37,N-HiTS,2019-01-01,2,Cases_q0.250,5.419216513633728
38,N-HiTS,2019-02-01,3,Cases_q0.250,5.548216223716736
39,N-HiTS,2019-03-01,4,Cases_q0.250,6.018345475196838
40,N-HiTS,2019-04-01,5,Cases_q0.250,6.058022618293762
41,N-HiTS,2019-05-01,6,Cases_q0.250,6.416811227798462
42,N-HiTS,2018-12-01,1,Cases_q0.300,5.248784160614013
43,N-HiTS,2019-01-01,2,Cases_q0.300,5.538201236724854
44,N-HiTS,2019-02-01,3,Cases_q0.300,5.608009910583496
45,N-HiTS,2019-03-01,4,Cases_q0.300,6.064944791793823
46,N-HiTS,2019-04-01,5,Cases_q0.300,6.135761880874634
47,N-HiTS,2019-05-01,6,Cases_q0.300,6.432002782821655
48,N-HiTS,2018-12-01,1,Cases_q0.350,5.344279813766479
49,N-HiTS,2019-01-01,2,Cases_q0.350,5.615550923347473
50,N-HiTS,2019-02-01,3,Cases_q0.350,5.661195945739746
51,N-HiTS,2019-03-01,4,Cases_q0.350,6.106575012207031
52,N-HiTS,2019-04-01,5,Cases_q0.350,6.249967408180237
53,N-HiTS,2019-05-01,6,Cases_q0.350,6.46396324634552
54,N-HiTS,2018-12-01,1,Cases_q0.400,5.602338695526123
55,N-HiTS,2019-01-01,2,Cases_q0.400,5.810296440124512
56,N-HiTS,2019-02-01,3,Cases_q0.400,5.724009227752686
57,N-HiTS,2019-03-01,4,Cases_q0.400,6.117547225952149
58,N-HiTS,2019-04-01,5,Cases_q0.400,6.284258556365967
59,N-HiTS,2019-05-01,6,Cases_q0.400,6.539415740966797
60,N-HiTS,2018-12-01,1,Cases_q0.450,5.657624077796936
61,N-HiTS,2019-01-01,2,Cases_q0.450,6.007409310340881
62,N-HiTS,2019-02-01,3,Cases_q0.450,5.97772183418274
63,N-HiTS,2019-03-01,4,Cases_q0.450,6.136218953132629
64,N-HiTS,2019-04-01,5,Cases_q0.450,6.582050848007202
65,N-HiTS,2019-05-01,6,Cases_q0.450,6.617805242538452
66,N-HiTS,2018-12-01,1,Cases_q0.500,5.801789283752441
67,N-HiTS,2019-01-01,2,Cases_q0.500,6.042293071746826
68,N-HiTS,2019-02-01,3,Cases_q0.500,6.075082778930664
69,N-HiTS,2019-03-01,4,Cases_q0.500,6.195898056030273
70,N-HiTS,2019-04-01,5,Cases_q0.500,6.7797462940216064
71,N-HiTS,2019-05-01,6,Cases_q0.500,6.651415824890137
72,N-HiTS,2018-12-01,1,Cases_q0.550,6.066924738883972
73,N-HiTS,2019-01-01,2,Cases_q0.550,6.061057138442993
74,N-HiTS,2019-02-01,3,Cases_q0.550,6.186974620819091
75,N-HiTS,2019-03-01,4,Cases_q0.550,6.320684456825257
76,N-HiTS,2019-04-01,5,Cases_q0.550,6.811168074607849
77,N-HiTS,2019-05-01,6,Cases_q0.550,6.676135587692261
78,N-HiTS,2018-12-01,1,Cases_q0.600,6.131793212890625
79,N-HiTS,2019-01-01,2,Cases_q0.600,6.082200431823731
80,N-HiTS,2019-02-01,3,Cases_q0.600,6.396931076049804
81,N-HiTS,2019-03-01,4,Cases_q0.600,6.456198024749756
82,N-HiTS,2019-04-01,5,Cases_q0.600,6.8881199836730955
83,N-HiTS,2019-05-01,6,Cases_q0.600,6.70071496963501
84,N-HiTS,2018-12-01,1,Cases_q0.650,6.317347812652588
85,N-HiTS,2019-01-01,2,Cases_q0.650,6.103196001052856
86,N-HiTS,2019-02-01,3,Cases_q0.650,6.686760807037354
87,N-HiTS,2019-03-01,4,Cases_q0.650,6.588013339042663
88,N-HiTS,2019-04-01,5,Cases_q0.650,6.964382457733154
89,N-HiTS,2019-05-01,6,Cases_q0.650,6.738637065887451
90,N-HiTS,2018-12-01,1,Cases_q0.700,6.547993993759155
91,N-HiTS,2019-01-01,2,Cases_q0.700,6.157726192474366
92,N-HiTS,2019-02-01,3,Cases_q0.700,6.730928659439087
93,N-HiTS,2019-03-01,4,Cases_q0.700,6.84079270362854
94,N-HiTS,2019-04-01,5,Cases_q0.700,7.0011903762817385
95,N-HiTS,2019-05-01,6,Cases_q0.700,6.7868000030517575
96,N-HiTS,2018-12-01,1,Cases_q0.750,6.840868234634399
97,N-HiTS,2019-01-01,2,Cases_q0.750,6.191779017448425
98,N-HiTS,2019-02-01,3,Cases_q0.750,6.812510013580322
99,N-HiTS,2019-03-01,4,Cases_q0.750,6.947624564170837
100,N-HiTS,2019-04-01,5,Cases_q0.750,7.211016774177551
101,N-HiTS,2019-05-01,6,Cases_q0.750,6.823225378990173
102,N-HiTS,2018-12-01,1,Cases_q0.800,6.919270610809326
103,N-HiTS,2019-01-01,2,Cases_q0.800,6.226885986328125
104,N-HiTS,2019-02-01,3,Cases_q0.800,6.893620395660401
105,N-HiTS,2019-03-01,4,Cases_q0.800,7.093902111053467
106,N-HiTS,2019-04-01,5,Cases_q0.800,7.451712036132813
107,N-HiTS,2019-05-01,6,Cases_q0.800,6.835328197479248
108,N-HiTS,2018-12-01,1,Cases_q0.850,6.980467796325684
109,N-HiTS,2019-01-01,2,Cases_q0.850,6.24917254447937
110,N-HiTS,2019-02-01,3,Cases_q0.850,6.92318868637085
111,N-HiTS,2019-03-01,4,Cases_q0.850,7.6965261697769165
112,N-HiTS,2019-04-01,5,Cases_q0.850,7.62311806678772
113,N-HiTS,2019-05-01,6,Cases_q0.850,7.010791277885437
114,N-HiTS,2018-12-01,1,Cases_q0.900,7.003000688552857
115,N-HiTS,2019-01-01,2,Cases_q0.900,6.266477489471436
116,N-HiTS,2019-02-01,3,Cases_q0.900,6.942860698699951
117,N-HiTS,2019-03-01,4,Cases_q0.900,7.850388240814209
118,N-HiTS,2019-04-01,5,Cases_q0.900,7.758313798904419
119,N-HiTS,2019-05-01,6,Cases_q0.900,7.283712863922119
120,N-HiTS,2018-12-01,1,Cases_q0.950,7.070079660415649
121,N-HiTS,2019-01-01,2,Cases_q0.950,6.461427688598633
122,N-HiTS,2019-02-01,3,Cases_q0.950,6.971613788604736
123,N-HiTS,2019-03-01,4,Cases_q0.950,8.134430360794067
124,N-HiTS,2019-04-01,5,Cases_q0.950,7.911671352386474
125,N-HiTS,2019-05-01,6,Cases_q0.950,7.543647885322571
126,N-HiTS,2018-12-01,1,Cases_q0.975,7.09259740114212
127,N-HiTS,2019-01-01,2,Cases_q0.975,6.531759691238403
128,N-HiTS,2019-02-01,3,Cases_q0.975,7.03952112197876
129,N-HiTS,2019-03-01,4,Cases_q0.975,8.189909482002259
130,N-HiTS,2019-04-01,5,Cases_q0.975,7.986484956741333
131,N-HiTS,2019-05-01,6,Cases_q0.975,7.613766634464264
132,N-HiTS,2018-12-01,1,Cases_q0.990,7.366466522216797
133,N-HiTS,2019-01-01,2,Cases_q0.990,6.615471620559692
134,N-HiTS,2019-02-01,3,Cases_q0.990,7.409293174743652
135,N-HiTS,2019-03-01,4,Cases_q0.990,8.217079629898072
136,N-HiTS,2019-04-01,5,Cases_q0.990,8.023254041671754
137,N-HiTS,2019-05-01,6,Cases_q0.990,7.666965789794922
0,N-HiTS,2019-01-01,1,Cases_q0.010,4.209539308547973
1,N-HiTS,2019-02-01,2,Cases_q0.010,3.489351270198822
2,N-HiTS,2019-03-01,3,Cases_q0.010,4.107312407493591
3,N-HiTS,2019-04-01,4,Cases_q0.010,4.2168439245224
4,N-HiTS,2019-05-01,5,Cases_q0.010,5.158614745140076
5,N-HiTS,2019-06-01,6,Cases_q0.010,3.2861487865448
6,N-HiTS,2019-01-01,1,Cases_q0.025,4.230640888214111
7,N-HiTS,2019-02-01,2,Cases_q0.025,3.794157809019089
8,N-HiTS,2019-03-01,3,Cases_q0.025,4.955866384506225
9,N-HiTS,2019-04-01,4,Cases_q0.025,4.230893325805664
10,N-HiTS,2019-05-01,5,Cases_q0.025,5.2386621832847595
11,N-HiTS,2019-06-01,6,Cases_q0.025,3.9134854137897492
12,N-HiTS,2019-01-01,1,Cases_q0.050,4.251262879371643
13,N-HiTS,2019-02-01,2,Cases_q0.050,4.306488490104675
14,N-HiTS,2019-03-01,3,Cases_q0.050,5.461354088783264
15,N-HiTS,2019-04-01,4,Cases_q0.050,4.9820486307144165
16,N-HiTS,2019-05-01,5,Cases_q0.050,5.287926411628723
17,N-HiTS,2019-06-01,6,Cases_q0.050,5.164032888412476
18,N-HiTS,2019-01-01,1,Cases_q0.100,4.318259620666504
19,N-HiTS,2019-02-01,2,Cases_q0.100,4.683397912979126
20,N-HiTS,2019-03-01,3,Cases_q0.100,5.775615310668945
21,N-HiTS,2019-04-01,4,Cases_q0.100,5.506797456741333
22,N-HiTS,2019-05-01,5,Cases_q0.100,5.389301395416259
23,N-HiTS,2019-06-01,6,Cases_q0.100,6.041499376296997
24,N-HiTS,2019-01-01,1,Cases_q0.150,4.414943885803223
25,N-HiTS,2019-02-01,2,Cases_q0.150,4.819112539291382
26,N-HiTS,2019-03-01,3,Cases_q0.150,6.004663681983947
27,N-HiTS,2019-04-01,4,Cases_q0.150,5.82909996509552
28,N-HiTS,2019-05-01,5,Cases_q0.150,5.820936679840088
29,N-HiTS,2019-06-01,6,Cases_q0.150,6.322025012969971
30,N-HiTS,2019-01-01,1,Cases_q0.200,4.4517792701721195
31,N-HiTS,2019-02-01,2,Cases_q0.200,4.867144393920898
32,N-HiTS,2019-03-01,3,Cases_q0.200,6.086960315704346
33,N-HiTS,2019-04-01,4,Cases_q0.200,5.866646480560303
34,N-HiTS,2019-05-01,5,Cases_q0.200,5.860535049438477
35,N-HiTS,2019-06-01,6,Cases_q0.200,6.431327438354492
36,N-HiTS,2019-01-01,1,Cases_q0.250,4.541704416275024
37,N-HiTS,2019-02-01,2,Cases_q0.250,4.971094965934753
38,N-HiTS,2019-03-01,3,Cases_q0.250,6.1457520723342896
39,N-HiTS,2019-04-01,4,Cases_q0.250,5.90028703212738
40,N-HiTS,2019-05-01,5,Cases_q0.250,5.890695333480835
41,N-HiTS,2019-06-01,6,Cases_q0.250,6.516245484352112
42,N-HiTS,2019-01-01,1,Cases_q0.300,4.644785308837891
43,N-HiTS,2019-02-01,2,Cases_q0.300,5.062401866912841
44,N-HiTS,2019-03-01,3,Cases_q0.300,6.1979505062103275
45,N-HiTS,2019-04-01,4,Cases_q0.300,5.984931993484497
46,N-HiTS,2019-05-01,5,Cases_q0.300,5.919381618499756
47,N-HiTS,2019-06-01,6,Cases_q0.300,6.591890048980713
48,N-HiTS,2019-01-01,1,Cases_q0.350,4.6886488676071165
49,N-HiTS,2019-02-01,2,Cases_q0.350,5.199865102767944
50,N-HiTS,2019-03-01,3,Cases_q0.350,6.236015725135803
51,N-HiTS,2019-04-01,4,Cases_q0.350,6.051530718803406
52,N-HiTS,2019-05-01,5,Cases_q0.350,5.940824413299561
53,N-HiTS,2019-06-01,6,Cases_q0.350,6.6628350734710695
54,N-HiTS,2019-01-01,1,Cases_q0.400,4.727232170104981
55,N-HiTS,2019-02-01,2,Cases_q0.400,5.358908176422119
56,N-HiTS,2019-03-01,3,Cases_q0.400,6.270146179199219
57,N-HiTS,2019-04-01,4,Cases_q0.400,6.102294063568115
58,N-HiTS,2019-05-01,5,Cases_q0.400,5.960405921936035
59,N-HiTS,2019-06-01,6,Cases_q0.400,6.739156055450439
60,N-HiTS,2019-01-01,1,Cases_q0.450,4.856702899932861
61,N-HiTS,2019-02-01,2,Cases_q0.450,5.405597305297851
62,N-HiTS,2019-03-01,3,Cases_q0.450,6.331686615943909
63,N-HiTS,2019-04-01,4,Cases_q0.450,6.136120343208313
64,N-HiTS,2019-05-01,5,Cases_q0.450,5.982317233085633
65,N-HiTS,2019-06-01,6,Cases_q0.450,6.821370005607605
66,N-HiTS,2019-01-01,1,Cases_q0.500,5.130272150039673
67,N-HiTS,2019-02-01,2,Cases_q0.500,5.524470806121826
68,N-HiTS,2019-03-01,3,Cases_q0.500,6.367861032485962
69,N-HiTS,2019-04-01,4,Cases_q0.500,6.219618320465088
70,N-HiTS,2019-05-01,5,Cases_q0.500,6.016748428344727
71,N-HiTS,2019-06-01,6,Cases_q0.500,6.891745328903198
72,N-HiTS,2019-01-01,1,Cases_q0.550,5.260268664360046
73,N-HiTS,2019-02-01,2,Cases_q0.550,5.688153696060181
74,N-HiTS,2019-03-01,3,Cases_q0.550,6.399937534332276
75,N-HiTS,2019-04-01,4,Cases_q0.550,6.401417708396911
76,N-HiTS,2019-05-01,5,Cases_q0.550,6.053106260299683
77,N-HiTS,2019-06-01,6,Cases_q0.550,7.012773537635804
78,N-HiTS,2019-01-01,1,Cases_q0.600,5.457411098480224
79,N-HiTS,2019-02-01,2,Cases_q0.600,5.762673664093017
80,N-HiTS,2019-03-01,3,Cases_q0.600,6.438816928863526
81,N-HiTS,2019-04-01,4,Cases_q0.600,6.513314247131348
82,N-HiTS,2019-05-01,5,Cases_q0.600,6.133791446685791
83,N-HiTS,2019-06-01,6,Cases_q0.600,7.047170639038086
84,N-HiTS,2019-01-01,1,Cases_q0.650,5.501659393310547
85,N-HiTS,2019-02-01,2,Cases_q0.650,5.913190245628357
86,N-HiTS,2019-03-01,3,Cases_q0.650,6.493609833717346
87,N-HiTS,2019-04-01,4,Cases_q0.650,6.568551468849182
88,N-HiTS,2019-05-01,5,Cases_q0.650,6.348444747924805
89,N-HiTS,2019-06-01,6,Cases_q0.650,7.093508863449097
90,N-HiTS,2019-01-01,1,Cases_q0.700,5.5490429401397705
91,N-HiTS,2019-02-01,2,Cases_q0.700,5.937751150131225
92,N-HiTS,2019-03-01,3,Cases_q0.700,6.541470956802368
93,N-HiTS,2019-04-01,4,Cases_q0.700,7.059725093841553
94,N-HiTS,2019-05-01,5,Cases_q0.700,6.555039119720459
95,N-HiTS,2019-06-01,6,Cases_q0.700,7.1925797939300535
96,N-HiTS,2019-01-01,1,Cases_q0.750,5.737332344055176
97,N-HiTS,2019-02-01,2,Cases_q0.750,5.957759618759155
98,N-HiTS,2019-03-01,3,Cases_q0.750,6.595433473587036
99,N-HiTS,2019-04-01,4,Cases_q0.750,7.350317001342773
100,N-HiTS,2019-05-01,5,Cases_q0.750,6.733469486236572
101,N-HiTS,2019-06-01,6,Cases_q0.750,7.238680958747864
102,N-HiTS,2019-01-01,1,Cases_q0.800,5.9539147377014165
103,N-HiTS,2019-02-01,2,Cases_q0.800,5.976872730255127
104,N-HiTS,2019-03-01,3,Cases_q0.800,6.684989643096924
105,N-HiTS,2019-04-01,4,Cases_q0.800,7.413718509674072
106,N-HiTS,2019-05-01,5,Cases_q0.800,7.2000936508178714
107,N-HiTS,2019-06-01,6,Cases_q0.800,7.562530994415284
108,N-HiTS,2019-01-01,1,Cases_q0.850,6.159792184829712
109,N-HiTS,2019-02-01,2,Cases_q0.850,6.018251490592957
110,N-HiTS,2019-03-01,3,Cases_q0.850,6.804780960083008
111,N-HiTS,2019-04-01,4,Cases_q0.850,7.429464173316956
112,N-HiTS,2019-05-01,5,Cases_q0.850,7.676865673065185
113,N-HiTS,2019-06-01,6,Cases_q0.850,8.105493783950806
114,N-HiTS,2019-01-01,1,Cases_q0.900,6.38949556350708
115,N-HiTS,2019-02-01,2,Cases_q0.900,6.1260683059692385
116,N-HiTS,2019-03-01,3,Cases_q0.900,6.882736539840698
117,N-HiTS,2019-04-01,4,Cases_q0.900,7.486837768554688
118,N-HiTS,2019-05-01,5,Cases_q0.900,7.812890958786011
119,N-HiTS,2019-06-01,6,Cases_q0.900,8.518991374969483
120,N-HiTS,2019-01-01,1,Cases_q0.950,6.460361027717591
121,N-HiTS,2019-02-01,2,Cases_q0.950,6.747742533683774
122,N-HiTS,2019-03-01,3,Cases_q0.950,6.956915402412414
123,N-HiTS,2019-04-01,4,Cases_q0.950,7.560250544548035
124,N-HiTS,2019-05-01,5,Cases_q0.950,7.892563128471375
125,N-HiTS,2019-06-01,6,Cases_q0.950,9.132354879379273
126,N-HiTS,2019-01-01,1,Cases_q0.975,6.5089048624038695
127,N-HiTS,2019-02-01,2,Cases_q0.975,7.60413336753845
128,N-HiTS,2019-03-01,3,Cases_q0.975,7.185956180095672
129,N-HiTS,2019-04-01,4,Cases_q0.975,7.59570449590683
130,N-HiTS,2019-05-01,5,Cases_q0.975,7.928100025653839
131,N-HiTS,2019-06-01,6,Cases_q0.975,9.483437991142273
132,N-HiTS,2019-01-01,1,Cases_q0.990,6.785070838928222
133,N-HiTS,2019-02-01,2,Cases_q0.990,8.841083641052245
134,N-HiTS,2019-03-01,3,Cases_q0.990,7.376460127830505
135,N-HiTS,2019-04-01,4,Cases_q0.990,7.628551497459411
136,N-HiTS,2019-05-01,5,Cases_q0.990,7.946923241615296
137,N-HiTS,2019-06-01,6,Cases_q0.990,9.628056440353394
0,N-HiTS,2019-02-01,1,Cases_q0.010,5.106603574752808
1,N-HiTS,2019-03-01,2,Cases_q0.010,4.813297924995422
2,N-HiTS,2019-04-01,3,Cases_q0.010,4.415526099205017
3,N-HiTS,2019-05-01,4,Cases_q0.010,3.550191879272461
4,N-HiTS,2019-06-01,5,Cases_q0.010,5.107264242172241
5,N-HiTS,2019-07-01,6,Cases_q0.010,6.412555603981018
6,N-HiTS,2019-02-01,1,Cases_q0.025,5.344381058216095
7,N-HiTS,2019-03-01,2,Cases_q0.025,5.056843745708465
8,N-HiTS,2019-04-01,3,Cases_q0.025,4.810372841358185
9,N-HiTS,2019-05-01,4,Cases_q0.025,4.583662283420563
10,N-HiTS,2019-06-01,5,Cases_q0.025,5.707487571239471
11,N-HiTS,2019-07-01,6,Cases_q0.025,6.535048723220825
12,N-HiTS,2019-02-01,1,Cases_q0.050,5.5867525100708
13,N-HiTS,2019-03-01,2,Cases_q0.050,5.740558934211731
14,N-HiTS,2019-04-01,3,Cases_q0.050,5.445173907279968
15,N-HiTS,2019-05-01,4,Cases_q0.050,5.2197010040283205
16,N-HiTS,2019-06-01,5,Cases_q0.050,6.255730986595154
17,N-HiTS,2019-07-01,6,Cases_q0.050,6.718839430809021
18,N-HiTS,2019-02-01,1,Cases_q0.100,5.6338097095489506
19,N-HiTS,2019-03-01,2,Cases_q0.100,5.941376638412476
20,N-HiTS,2019-04-01,3,Cases_q0.100,5.774087142944336
21,N-HiTS,2019-05-01,4,Cases_q0.100,5.595171689987183
22,N-HiTS,2019-06-01,5,Cases_q0.100,6.445299053192139
23,N-HiTS,2019-07-01,6,Cases_q0.100,7.031152439117432
24,N-HiTS,2019-02-01,1,Cases_q0.150,5.742155528068542
25,N-HiTS,2019-03-01,2,Cases_q0.150,6.127011466026306
26,N-HiTS,2019-04-01,3,Cases_q0.150,6.022808766365051
27,N-HiTS,2019-05-01,4,Cases_q0.150,6.085707831382751
28,N-HiTS,2019-06-01,5,Cases_q0.150,6.700010371208191
29,N-HiTS,2019-07-01,6,Cases_q0.150,7.0368330717086796
30,N-HiTS,2019-02-01,1,Cases_q0.200,5.837712287902832
31,N-HiTS,2019-03-01,2,Cases_q0.200,6.171956729888916
32,N-HiTS,2019-04-01,3,Cases_q0.200,6.061016178131103
33,N-HiTS,2019-05-01,4,Cases_q0.200,6.4774250984191895
34,N-HiTS,2019-06-01,5,Cases_q0.200,6.728504467010498
35,N-HiTS,2019-07-01,6,Cases_q0.200,7.179146575927734
36,N-HiTS,2019-02-01,1,Cases_q0.250,5.897282719612122
37,N-HiTS,2019-03-01,2,Cases_q0.250,6.310870051383972
38,N-HiTS,2019-04-01,3,Cases_q0.250,6.102438688278198
39,N-HiTS,2019-05-01,4,Cases_q0.250,6.655705213546753
40,N-HiTS,2019-06-01,5,Cases_q0.250,6.799098014831543
41,N-HiTS,2019-07-01,6,Cases_q0.250,7.275361895561218
42,N-HiTS,2019-02-01,1,Cases_q0.300,5.9508460521697994
43,N-HiTS,2019-03-01,2,Cases_q0.300,6.421319150924683
44,N-HiTS,2019-04-01,3,Cases_q0.300,6.148208093643189
45,N-HiTS,2019-05-01,4,Cases_q0.300,6.730927324295044
46,N-HiTS,2019-06-01,5,Cases_q0.300,6.881932783126831
47,N-HiTS,2019-07-01,6,Cases_q0.300,7.37208833694458
48,N-HiTS,2019-02-01,1,Cases_q0.350,5.999169254302979
49,N-HiTS,2019-03-01,2,Cases_q0.350,6.477605557441711
50,N-HiTS,2019-04-01,3,Cases_q0.350,6.2048485517501835
51,N-HiTS,2019-05-01,4,Cases_q0.350,6.7607938051223755
52,N-HiTS,2019-06-01,5,Cases_q0.350,7.017939472198486
53,N-HiTS,2019-07-01,6,Cases_q0.350,7.461979866027832
54,N-HiTS,2019-02-01,1,Cases_q0.400,6.057719039916992
55,N-HiTS,2019-03-01,2,Cases_q0.400,6.643827724456788
56,N-HiTS,2019-04-01,3,Cases_q0.400,6.279147911071777
57,N-HiTS,2019-05-01,4,Cases_q0.400,6.834193801879883
58,N-HiTS,2019-06-01,5,Cases_q0.400,7.031139373779297
59,N-HiTS,2019-07-01,6,Cases_q0.400,7.872558212280274
60,N-HiTS,2019-02-01,1,Cases_q0.450,6.106226897239685
61,N-HiTS,2019-03-01,2,Cases_q0.450,6.957035326957703
62,N-HiTS,2019-04-01,3,Cases_q0.450,6.344063305854798
63,N-HiTS,2019-05-01,4,Cases_q0.450,7.00997211933136
64,N-HiTS,2019-06-01,5,Cases_q0.450,7.065955853462219
65,N-HiTS,2019-07-01,6,Cases_q0.450,8.332836008071899
66,N-HiTS,2019-02-01,1,Cases_q0.500,6.170921802520752
67,N-HiTS,2019-03-01,2,Cases_q0.500,7.003882169723511
68,N-HiTS,2019-04-01,3,Cases_q0.500,6.395175457000732
69,N-HiTS,2019-05-01,4,Cases_q0.500,7.160436630249023
70,N-HiTS,2019-06-01,5,Cases_q0.500,7.0847814083099365
71,N-HiTS,2019-07-01,6,Cases_q0.500,8.697387218475342
72,N-HiTS,2019-02-01,1,Cases_q0.550,6.243991851806641
73,N-HiTS,2019-03-01,2,Cases_q0.550,7.054596996307374
74,N-HiTS,2019-04-01,3,Cases_q0.550,6.7880455493927006
75,N-HiTS,2019-05-01,4,Cases_q0.550,7.235803556442261
76,N-HiTS,2019-06-01,5,Cases_q0.550,7.163596510887146
77,N-HiTS,2019-07-01,6,Cases_q0.550,8.75833864212036
78,N-HiTS,2019-02-01,1,Cases_q0.600,6.3209630966186525
79,N-HiTS,2019-03-01,2,Cases_q0.600,7.130538749694824
80,N-HiTS,2019-04-01,3,Cases_q0.600,6.982767391204834
81,N-HiTS,2019-05-01,4,Cases_q0.600,7.263024711608887
82,N-HiTS,2019-06-01,5,Cases_q0.600,7.408954715728759
83,N-HiTS,2019-07-01,6,Cases_q0.600,8.89693489074707
84,N-HiTS,2019-02-01,1,Cases_q0.650,6.450977396965027
85,N-HiTS,2019-03-01,2,Cases_q0.650,7.200102519989014
86,N-HiTS,2019-04-01,3,Cases_q0.650,7.022167301177978
87,N-HiTS,2019-05-01,4,Cases_q0.650,7.292048239707947
88,N-HiTS,2019-06-01,5,Cases_q0.650,7.470936894416809
89,N-HiTS,2019-07-01,6,Cases_q0.650,9.083511114120483
90,N-HiTS,2019-02-01,1,Cases_q0.700,6.467228126525879
91,N-HiTS,2019-03-01,2,Cases_q0.700,7.249102687835693
92,N-HiTS,2019-04-01,3,Cases_q0.700,7.129471778869629
93,N-HiTS,2019-05-01,4,Cases_q0.700,7.357934999465942
94,N-HiTS,2019-06-01,5,Cases_q0.700,7.54449315071106
95,N-HiTS,2019-07-01,6,Cases_q0.700,9.116951179504394
96,N-HiTS,2019-02-01,1,Cases_q0.750,6.494381904602051
97,N-HiTS,2019-03-01,2,Cases_q0.750,7.294902324676514
98,N-HiTS,2019-04-01,3,Cases_q0.750,7.238333702087402
99,N-HiTS,2019-05-01,4,Cases_q0.750,7.418864369392395
100,N-HiTS,2019-06-01,5,Cases_q0.750,7.586140275001526
101,N-HiTS,2019-07-01,6,Cases_q0.750,9.185270547866821
102,N-HiTS,2019-02-01,1,Cases_q0.800,6.5232133865356445
103,N-HiTS,2019-03-01,2,Cases_q0.800,7.3697412490844725
104,N-HiTS,2019-04-01,3,Cases_q0.800,7.271907806396484
105,N-HiTS,2019-05-01,4,Cases_q0.800,7.439949321746826
106,N-HiTS,2019-06-01,5,Cases_q0.800,7.639321994781494
107,N-HiTS,2019-07-01,6,Cases_q0.800,9.29609661102295
108,N-HiTS,2019-02-01,1,Cases_q0.850,6.567576384544372
109,N-HiTS,2019-03-01,2,Cases_q0.850,7.409851360321045
110,N-HiTS,2019-04-01,3,Cases_q0.850,7.393768405914306
111,N-HiTS,2019-05-01,4,Cases_q0.850,7.532526516914368
112,N-HiTS,2019-06-01,5,Cases_q0.850,7.691734743118286
113,N-HiTS,2019-07-01,6,Cases_q0.850,9.420937156677246
114,N-HiTS,2019-02-01,1,Cases_q0.900,6.617554473876953
115,N-HiTS,2019-03-01,2,Cases_q0.900,7.4439856052398685
116,N-HiTS,2019-04-01,3,Cases_q0.900,7.466934585571289
117,N-HiTS,2019-05-01,4,Cases_q0.900,7.586795043945313
118,N-HiTS,2019-06-01,5,Cases_q0.900,7.734352254867554
119,N-HiTS,2019-07-01,6,Cases_q0.900,9.477179336547852
120,N-HiTS,2019-02-01,1,Cases_q0.950,6.779798316955566
121,N-HiTS,2019-03-01,2,Cases_q0.950,7.556047177314757
122,N-HiTS,2019-04-01,3,Cases_q0.950,7.676570653915405
123,N-HiTS,2019-05-01,4,Cases_q0.950,7.627807307243343
124,N-HiTS,2019-06-01,5,Cases_q0.950,7.783034896850586
125,N-HiTS,2019-07-01,6,Cases_q0.950,9.685242414474487
