,time,region,quantile,horizon,Cases
125,2022-02-01,BRB,0.99,6,8.204307899475097
0,2021-10-01,BRB,0.01,1,-0.10026680082082748
1,2021-11-01,BRB,0.01,2,-0.8036062717437744
2,2021-12-01,BRB,0.01,3,-0.9586842060089111
3,2022-01-01,BRB,0.01,4,-1.1436030864715576
4,2022-02-01,BRB,0.01,5,-1.3904316163063049
5,2022-03-01,BRB,0.01,6,-1.4700634479522705
6,2021-10-01,BRB,0.05,1,1.0579582512378694
7,2021-11-01,BRB,0.05,2,1.0531081318855287
8,2021-12-01,BRB,0.05,3,0.24886162281036378
9,2022-01-01,BRB,0.05,4,0.4347850382328035
10,2022-02-01,BRB,0.05,5,0.3688728630542756
11,2022-03-01,BRB,0.05,6,0.24817667603492793
12,2021-10-01,BRB,0.1,1,1.5796008706092834
13,2021-11-01,BRB,0.1,2,1.493584442138672
14,2021-12-01,BRB,0.1,3,1.2687063694000245
15,2022-01-01,BRB,0.1,4,1.256056332588196
16,2022-02-01,BRB,0.1,5,1.0778483390808107
17,2022-03-01,BRB,0.1,6,1.147904145717621
18,2021-10-01,BRB,0.15,1,1.8589528620243072
19,2021-11-01,BRB,0.15,2,1.8136483311653138
20,2021-12-01,BRB,0.15,3,1.6445687294006348
21,2022-01-01,BRB,0.15,4,1.6309885561466217
22,2022-02-01,BRB,0.15,5,1.5448070883750915
23,2022-03-01,BRB,0.15,6,1.5024203777313232
24,2021-10-01,BRB,0.2,1,2.0621782779693603
25,2021-11-01,BRB,0.2,2,2.0273004531860352
26,2021-12-01,BRB,0.2,3,1.9690309286117553
27,2022-01-01,BRB,0.2,4,1.880845069885254
28,2022-02-01,BRB,0.2,5,1.8036752462387087
29,2022-03-01,BRB,0.2,6,1.7241793394088745
30,2021-10-01,BRB,0.25,1,2.281084954738617
31,2021-11-01,BRB,0.25,2,2.222396194934845
32,2021-12-01,BRB,0.25,3,2.1920299530029297
33,2022-01-01,BRB,0.25,4,2.0667958855628967
34,2022-02-01,BRB,0.25,5,2.0137436389923096
35,2022-03-01,BRB,0.25,6,1.9996174275875092
36,2021-10-01,BRB,0.3,1,2.3978944778442384
37,2021-11-01,BRB,0.3,2,2.4045852184295655
38,2021-12-01,BRB,0.3,3,2.386041188240051
39,2022-01-01,BRB,0.3,4,2.2423044204711915
40,2022-02-01,BRB,0.3,5,2.208535504341125
41,2022-03-01,BRB,0.3,6,2.171672320365906
42,2021-10-01,BRB,0.35,1,2.5193145155906675
43,2021-11-01,BRB,0.35,2,2.5670723438262937
44,2021-12-01,BRB,0.35,3,2.5575529456138613
45,2022-01-01,BRB,0.35,4,2.438409924507141
46,2022-02-01,BRB,0.35,5,2.4271755456924438
47,2022-03-01,BRB,0.35,6,2.3736793994903564
48,2021-10-01,BRB,0.4,1,2.6169625759124755
49,2021-11-01,BRB,0.4,2,2.7185777187347413
50,2021-12-01,BRB,0.4,3,2.7279930114746094
51,2022-01-01,BRB,0.4,4,2.6333681583404545
52,2022-02-01,BRB,0.4,5,2.647073984146118
53,2022-03-01,BRB,0.4,6,2.5597537994384765
54,2021-10-01,BRB,0.45,1,2.730899727344513
55,2021-11-01,BRB,0.45,2,2.8393908023834227
56,2021-12-01,BRB,0.45,3,2.8947200059890745
57,2022-01-01,BRB,0.45,4,2.8045532941818236
58,2022-02-01,BRB,0.45,5,2.8357604861259462
59,2022-03-01,BRB,0.45,6,2.739849936962128
60,2021-10-01,BRB,0.5,1,2.8237205743789673
61,2021-11-01,BRB,0.5,2,2.943922758102417
62,2021-12-01,BRB,0.5,3,3.05207622051239
63,2022-01-01,BRB,0.5,4,3.040146827697754
64,2022-02-01,BRB,0.5,5,3.0452404022216797
65,2022-03-01,BRB,0.5,6,2.9316147565841675
66,2021-10-01,BRB,0.55,1,2.9399315237998964
67,2021-11-01,BRB,0.55,2,3.099254596233368
68,2021-12-01,BRB,0.55,3,3.1924081563949587
69,2022-01-01,BRB,0.55,4,3.2086196422576907
70,2022-02-01,BRB,0.55,5,3.208613705635071
71,2022-03-01,BRB,0.55,6,3.1167471408843994
72,2021-10-01,BRB,0.6,1,3.053632688522339
73,2021-11-01,BRB,0.6,2,3.2951650619506836
74,2021-12-01,BRB,0.6,3,3.365864086151123
75,2022-01-01,BRB,0.6,4,3.4477187156677247
76,2022-02-01,BRB,0.6,5,3.415865421295166
77,2022-03-01,BRB,0.6,6,3.3325371742248535
78,2021-10-01,BRB,0.65,1,3.164570951461792
79,2021-11-01,BRB,0.65,2,3.4367241978645326
80,2021-12-01,BRB,0.65,3,3.545055973529816
81,2022-01-01,BRB,0.65,4,3.610531520843506
82,2022-02-01,BRB,0.65,5,3.5926284909248354
83,2022-03-01,BRB,0.65,6,3.511786699295044
84,2021-10-01,BRB,0.7,1,3.3105337142944333
85,2021-11-01,BRB,0.7,2,3.5868645429611203
86,2021-12-01,BRB,0.7,3,3.7107213973999023
87,2022-01-01,BRB,0.7,4,3.80145320892334
88,2022-02-01,BRB,0.7,5,3.7968523263931275
89,2022-03-01,BRB,0.7,6,3.693107962608337
90,2021-10-01,BRB,0.75,1,3.458475708961487
91,2021-11-01,BRB,0.75,2,3.7676815390586853
92,2021-12-01,BRB,0.75,3,3.956146717071533
93,2022-01-01,BRB,0.75,4,4.018531084060669
94,2022-02-01,BRB,0.75,5,4.0381553173065186
95,2022-03-01,BRB,0.75,6,3.9640859961509705
96,2021-10-01,BRB,0.8,1,3.6338183879852295
97,2021-11-01,BRB,0.8,2,3.984941911697388
98,2021-12-01,BRB,0.8,3,4.269335269927979
99,2022-01-01,BRB,0.8,4,4.259466171264648
100,2022-02-01,BRB,0.8,5,4.3345283508300785
101,2022-03-01,BRB,0.8,6,4.234157752990723
102,2021-10-01,BRB,0.85,1,3.854385077953338
103,2021-11-01,BRB,0.85,2,4.252760052680969
104,2021-12-01,BRB,0.85,3,4.535096955299378
105,2022-01-01,BRB,0.85,4,4.703337168693542
106,2022-02-01,BRB,0.85,5,4.664820075035095
107,2022-03-01,BRB,0.85,6,4.646131563186645
108,2021-10-01,BRB,0.9,1,4.155360364913941
109,2021-11-01,BRB,0.9,2,4.5695051670074465
110,2021-12-01,BRB,0.9,3,4.9822996139526365
111,2022-01-01,BRB,0.9,4,5.2086983203887955
112,2022-02-01,BRB,0.9,5,5.1431464672088625
113,2022-03-01,BRB,0.9,6,5.158566808700562
114,2021-10-01,BRB,0.95,1,4.752245402336115
115,2021-11-01,BRB,0.95,2,5.30502471923828
116,2021-12-01,BRB,0.95,3,6.109406471252437
117,2022-01-01,BRB,0.95,4,6.490447592735291
118,2022-02-01,BRB,0.95,5,6.040828371047973
119,2022-03-01,BRB,0.95,6,6.02252128124237
120,2021-10-01,BRB,0.99,1,6.22807502746582
121,2021-11-01,BRB,0.99,2,7.0804132032394405
122,2021-12-01,BRB,0.99,3,8.258100509643555
123,2022-01-01,BRB,0.99,4,8.607699394226074
124,2022-02-01,BRB,0.99,5,8.619918899536133
125,2022-03-01,BRB,0.99,6,8.365660848617553
0,2021-11-01,BRB,0.01,1,-0.4351808163523674
1,2021-12-01,BRB,0.01,2,-1.3358476161956787
2,2022-01-01,BRB,0.01,3,-1.3624175906181335
3,2022-02-01,BRB,0.01,4,-1.9274202537536622
4,2022-03-01,BRB,0.01,5,-2.202540941238403
5,2022-04-01,BRB,0.01,6,-2.4368484020233154
6,2021-11-01,BRB,0.05,1,1.1014626443386077
7,2021-12-01,BRB,0.05,2,0.24402738213539138
8,2022-01-01,BRB,0.05,3,0.5608240872621538
9,2022-02-01,BRB,0.05,4,0.44589660912752155
10,2022-03-01,BRB,0.05,5,0.49747537523508073
11,2022-04-01,BRB,0.05,6,0.14178545325994493
12,2021-11-01,BRB,0.1,1,1.5780816793441772
13,2021-12-01,BRB,0.1,2,1.36883864402771
14,2022-01-01,BRB,0.1,3,1.1306551337242126
15,2022-02-01,BRB,0.1,4,1.1589240550994873
16,2022-03-01,BRB,0.1,5,1.1162756204605104
17,2022-04-01,BRB,0.1,6,0.8675952196121216
18,2021-11-01,BRB,0.15,1,1.8315777897834777
19,2021-12-01,BRB,0.15,2,1.7455905258655549
20,2022-01-01,BRB,0.15,3,1.6014727652072906
21,2022-02-01,BRB,0.15,4,1.493811845779419
22,2022-03-01,BRB,0.15,5,1.4698277771472932
23,2022-04-01,BRB,0.15,6,1.220093047618866
24,2021-11-01,BRB,0.2,1,2.0531765937805178
25,2021-12-01,BRB,0.2,2,1.962500762939453
26,2022-01-01,BRB,0.2,3,1.8850089550018312
27,2022-02-01,BRB,0.2,4,1.7863358020782472
28,2022-03-01,BRB,0.2,5,1.7002669334411622
29,2022-04-01,BRB,0.2,6,1.53555748462677
30,2021-11-01,BRB,0.25,1,2.1756187081336975
31,2021-12-01,BRB,0.25,2,2.1363176703453064
32,2022-01-01,BRB,0.25,3,2.109280228614807
33,2022-02-01,BRB,0.25,4,1.9891742765903473
34,2022-03-01,BRB,0.25,5,1.906150907278061
35,2022-04-01,BRB,0.25,6,1.7463347911834717
36,2021-11-01,BRB,0.3,1,2.296672821044922
37,2021-12-01,BRB,0.3,2,2.282329869270325
38,2022-01-01,BRB,0.3,3,2.3364636659622193
39,2022-02-01,BRB,0.3,4,2.2226757049560546
40,2022-03-01,BRB,0.3,5,2.0899717807769775
41,2022-04-01,BRB,0.3,6,1.9705586552619934
42,2021-11-01,BRB,0.35,1,2.4266919255256654
43,2021-12-01,BRB,0.35,2,2.4456305861473084
44,2022-01-01,BRB,0.35,3,2.511349606513977
45,2022-02-01,BRB,0.35,4,2.350623798370361
46,2022-03-01,BRB,0.35,5,2.2669587850570676
47,2022-04-01,BRB,0.35,6,2.142191028594971
48,2021-11-01,BRB,0.4,1,2.527279853820801
49,2021-12-01,BRB,0.4,2,2.583921194076538
50,2022-01-01,BRB,0.4,3,2.6362576961517337
51,2022-02-01,BRB,0.4,4,2.5649656295776366
52,2022-03-01,BRB,0.4,5,2.425143241882324
53,2022-04-01,BRB,0.4,6,2.31444993019104
54,2021-11-01,BRB,0.45,1,2.6035241961479185
55,2021-12-01,BRB,0.45,2,2.718815732002258
56,2022-01-01,BRB,0.45,3,2.788973033428192
57,2022-02-01,BRB,0.45,4,2.735866439342499
58,2022-03-01,BRB,0.45,5,2.6426766991615294
59,2022-04-01,BRB,0.45,6,2.4984879016876222
60,2021-11-01,BRB,0.5,1,2.7011879682540894
61,2021-12-01,BRB,0.5,2,2.862111449241638
62,2022-01-01,BRB,0.5,3,2.9216359853744507
63,2022-02-01,BRB,0.5,4,2.859800338745117
64,2022-03-01,BRB,0.5,5,2.771950602531433
65,2022-04-01,BRB,0.5,6,2.7228846549987793
66,2021-11-01,BRB,0.55,1,2.797581005096436
67,2021-12-01,BRB,0.55,2,3.033268702030182
68,2022-01-01,BRB,0.55,3,3.119080054759979
69,2022-02-01,BRB,0.55,4,3.011947441101074
70,2022-03-01,BRB,0.55,5,2.9800363898277284
71,2022-04-01,BRB,0.55,6,2.9192952036857607
72,2021-11-01,BRB,0.6,1,2.8855066776275633
73,2021-12-01,BRB,0.6,2,3.187471389770508
74,2022-01-01,BRB,0.6,3,3.2490747451782225
75,2022-02-01,BRB,0.6,4,3.1784025192260743
76,2022-03-01,BRB,0.6,5,3.222139263153076
77,2022-04-01,BRB,0.6,6,3.1012066841125487
78,2021-11-01,BRB,0.65,1,2.9859501123428345
79,2021-12-01,BRB,0.65,2,3.335468423366547
80,2022-01-01,BRB,0.65,3,3.438448762893677
81,2022-02-01,BRB,0.65,4,3.3862916707992556
82,2022-03-01,BRB,0.65,5,3.4355100989341736
83,2022-04-01,BRB,0.65,6,3.3162009716033936
84,2021-11-01,BRB,0.7,1,3.121946382522583
85,2021-12-01,BRB,0.7,2,3.452415299415588
86,2022-01-01,BRB,0.7,3,3.652866578102112
87,2022-02-01,BRB,0.7,4,3.5583690881729124
88,2022-03-01,BRB,0.7,5,3.644636583328247
89,2022-04-01,BRB,0.7,6,3.5728076934814452
90,2021-11-01,BRB,0.75,1,3.2603111267089844
91,2021-12-01,BRB,0.75,2,3.635882318019867
92,2022-01-01,BRB,0.75,3,3.8300281763076782
93,2022-02-01,BRB,0.75,4,3.7464488744735718
94,2022-03-01,BRB,0.75,5,3.864371180534363
95,2022-04-01,BRB,0.75,6,3.8393468260765076
96,2021-11-01,BRB,0.8,1,3.4429931640625
97,2021-12-01,BRB,0.8,2,3.8149688720703128
98,2022-01-01,BRB,0.8,3,4.0809138298034675
99,2022-02-01,BRB,0.8,4,4.047133922576904
100,2022-03-01,BRB,0.8,5,4.200010967254639
101,2022-04-01,BRB,0.8,6,4.142949199676514
102,2021-11-01,BRB,0.85,1,3.6491906762123105
103,2021-12-01,BRB,0.85,2,4.02313802242279
104,2022-01-01,BRB,0.85,3,4.392621397972107
105,2022-02-01,BRB,0.85,4,4.369972968101502
106,2022-03-01,BRB,0.85,5,4.54461064338684
107,2022-04-01,BRB,0.85,6,4.58386082649231
108,2021-11-01,BRB,0.9,1,3.884641456604004
109,2021-12-01,BRB,0.9,2,4.432914161682129
110,2022-01-01,BRB,0.9,3,4.771038293838501
111,2022-02-01,BRB,0.9,4,4.961359167098999
112,2022-03-01,BRB,0.9,5,5.199089241027832
113,2022-04-01,BRB,0.9,6,5.105593967437744
114,2021-11-01,BRB,0.95,1,4.4615762472152705
115,2021-12-01,BRB,0.95,2,5.411690998077392
116,2022-01-01,BRB,0.95,3,5.6413539171218865
117,2022-02-01,BRB,0.95,4,5.933205318450928
118,2022-03-01,BRB,0.95,5,6.537810182571409
119,2022-04-01,BRB,0.95,6,6.007107234001157
120,2021-11-01,BRB,0.99,1,5.804902324676513
121,2021-12-01,BRB,0.99,2,7.407637596130371
122,2022-01-01,BRB,0.99,3,8.064875373840332
123,2022-02-01,BRB,0.99,4,8.385418806076048
124,2022-03-01,BRB,0.99,5,8.622561693191528
125,2022-04-01,BRB,0.99,6,8.639310817718505
0,2021-12-01,BRB,0.01,1,-2.6057968139648438
1,2022-01-01,BRB,0.01,2,-3.520681381225586
2,2022-02-01,BRB,0.01,3,-3.8728655648231505
3,2022-03-01,BRB,0.01,4,-4.351398944854736
4,2022-04-01,BRB,0.01,5,-4.487664699554443
5,2022-05-01,BRB,0.01,6,-4.735055923461914
6,2021-12-01,BRB,0.05,1,-0.6733361959457393
7,2022-01-01,BRB,0.05,2,-1.2842608571052552
8,2022-02-01,BRB,0.05,3,-1.3085564494132995
9,2022-03-01,BRB,0.05,4,-1.2609812498092652
10,2022-04-01,BRB,0.05,5,-1.7323566675186157
11,2022-05-01,BRB,0.05,6,-1.6572118282318116
12,2021-12-01,BRB,0.1,1,0.23056881427764897
13,2022-01-01,BRB,0.1,2,-0.29921971559524535
14,2022-02-01,BRB,0.1,3,-0.28856307864189146
15,2022-03-01,BRB,0.1,4,-0.43667997717857354
16,2022-04-01,BRB,0.1,5,-0.5445385813713073
17,2022-05-01,BRB,0.1,6,-0.4025022089481353
18,2021-12-01,BRB,0.15,1,0.49501500129699705
19,2022-01-01,BRB,0.15,2,0.11989248692989345
20,2022-02-01,BRB,0.15,3,0.19540314376354212
21,2022-03-01,BRB,0.15,4,0.10790997594594953
22,2022-04-01,BRB,0.15,5,0.025987885892391184
23,2022-05-01,BRB,0.15,6,0.14591622948646538
24,2021-12-01,BRB,0.2,1,0.6808277964591981
25,2022-01-01,BRB,0.2,2,0.40999114513397217
26,2022-02-01,BRB,0.2,3,0.5172852635383606
27,2022-03-01,BRB,0.2,4,0.4606435596942902
28,2022-04-01,BRB,0.2,5,0.3668226897716523
29,2022-05-01,BRB,0.2,6,0.4353033065795899
30,2021-12-01,BRB,0.25,1,0.8268916755914688
31,2022-01-01,BRB,0.25,2,0.6523893475532532
32,2022-02-01,BRB,0.25,3,0.7194602638483047
33,2022-03-01,BRB,0.25,4,0.7959490418434143
34,2022-04-01,BRB,0.25,5,0.6041485220193863
35,2022-05-01,BRB,0.25,6,0.7007049322128296
36,2021-12-01,BRB,0.3,1,0.9674718081951141
37,2022-01-01,BRB,0.3,2,0.8640951156616211
38,2022-02-01,BRB,0.3,3,0.9470459163188933
39,2022-03-01,BRB,0.3,4,0.958151787519455
40,2022-04-01,BRB,0.3,5,0.8649288415908813
41,2022-05-01,BRB,0.3,6,0.9332400918006897
42,2021-12-01,BRB,0.35,1,1.0610373735427856
43,2022-01-01,BRB,0.35,2,1.0502749562263485
44,2022-02-01,BRB,0.35,3,1.138650470972061
45,2022-03-01,BRB,0.35,4,1.0953624188899993
46,2022-04-01,BRB,0.35,5,1.0655788779258726
47,2022-05-01,BRB,0.35,6,1.1753110527992248
48,2021-12-01,BRB,0.4,1,1.1535706520080566
49,2022-01-01,BRB,0.4,2,1.1727113962173463
50,2022-02-01,BRB,0.4,3,1.2996376037597657
51,2022-03-01,BRB,0.4,4,1.2911607742309572
52,2022-04-01,BRB,0.4,5,1.2725640535354614
53,2022-05-01,BRB,0.4,6,1.3897215843200683
54,2021-12-01,BRB,0.45,1,1.245223581790924
55,2022-01-01,BRB,0.45,2,1.2894022524356843
56,2022-02-01,BRB,0.45,3,1.4577039897441864
57,2022-03-01,BRB,0.45,4,1.4506234765052795
58,2022-04-01,BRB,0.45,5,1.4191804170608522
59,2022-05-01,BRB,0.45,6,1.5677302181720734
60,2021-12-01,BRB,0.5,1,1.3237009048461914
61,2022-01-01,BRB,0.5,2,1.4461237788200378
62,2022-02-01,BRB,0.5,3,1.6111421585083008
63,2022-03-01,BRB,0.5,4,1.6313639283180237
64,2022-04-01,BRB,0.5,5,1.5850908160209656
65,2022-05-01,BRB,0.5,6,1.7536687850952148
66,2021-12-01,BRB,0.55,1,1.4114174962043766
67,2022-01-01,BRB,0.55,2,1.543982744216919
68,2022-02-01,BRB,0.55,3,1.800558137893677
69,2022-03-01,BRB,0.55,4,1.8202908456325533
70,2022-04-01,BRB,0.55,5,1.8011142671108247
71,2022-05-01,BRB,0.55,6,1.9907293617725372
72,2021-12-01,BRB,0.6,1,1.530833339691162
73,2022-01-01,BRB,0.6,2,1.6544406414031982
74,2022-02-01,BRB,0.6,3,1.9526376962661742
75,2022-03-01,BRB,0.6,4,1.9717503547668456
76,2022-04-01,BRB,0.6,5,2.0550690650939942
77,2022-05-01,BRB,0.6,6,2.201610469818115
78,2021-12-01,BRB,0.65,1,1.6527847290039062
79,2022-01-01,BRB,0.65,2,1.7978684723377227
80,2022-02-01,BRB,0.65,3,2.159832811355591
81,2022-03-01,BRB,0.65,4,2.150260972976685
82,2022-04-01,BRB,0.65,5,2.2789801955223083
83,2022-05-01,BRB,0.65,6,2.385699486732483
84,2021-12-01,BRB,0.7,1,1.7791407704353333
85,2022-01-01,BRB,0.7,2,1.897511041164398
86,2022-02-01,BRB,0.7,3,2.374355936050415
87,2022-03-01,BRB,0.7,4,2.3865022420883175
88,2022-04-01,BRB,0.7,5,2.536582493782043
89,2022-05-01,BRB,0.7,6,2.69741940498352
90,2021-12-01,BRB,0.75,1,1.9125888347625732
91,2022-01-01,BRB,0.75,2,2.149639070034027
92,2022-02-01,BRB,0.75,3,2.5759591460227966
93,2022-03-01,BRB,0.75,4,2.6097747683525085
94,2022-04-01,BRB,0.75,5,2.770857870578766
95,2022-05-01,BRB,0.75,6,2.9939242601394653
96,2021-12-01,BRB,0.8,1,2.100150775909424
97,2022-01-01,BRB,0.8,2,2.3901445865631104
98,2022-02-01,BRB,0.8,3,2.8208471298217774
99,2022-03-01,BRB,0.8,4,2.9318025112152104
100,2022-04-01,BRB,0.8,5,3.0818427085876468
101,2022-05-01,BRB,0.8,6,3.3675212383270265
102,2021-12-01,BRB,0.85,1,2.287993049621582
103,2022-01-01,BRB,0.85,2,2.756972408294678
104,2022-02-01,BRB,0.85,3,3.118928551673889
105,2022-03-01,BRB,0.85,4,3.3669059872627254
106,2022-04-01,BRB,0.85,5,3.6353553175926203
107,2022-05-01,BRB,0.85,6,3.7687993645668025
108,2021-12-01,BRB,0.9,1,2.5968908309936527
109,2022-01-01,BRB,0.9,2,3.1177688598632813
110,2022-02-01,BRB,0.9,3,3.579288983345032
111,2022-03-01,BRB,0.9,4,3.7955366611480716
112,2022-04-01,BRB,0.9,5,4.356362342834473
113,2022-05-01,BRB,0.9,6,4.333725547790528
114,2021-12-01,BRB,0.95,1,3.095954990386962
115,2022-01-01,BRB,0.95,2,3.7217775583267203
116,2022-02-01,BRB,0.95,3,4.275141763687132
117,2022-03-01,BRB,0.95,4,4.623479747772216
118,2022-04-01,BRB,0.95,5,5.21983766555786
119,2022-05-01,BRB,0.95,6,6.006526017189025
120,2021-12-01,BRB,0.99,1,4.343276696205139
121,2022-01-01,BRB,0.99,2,5.529884719848633
122,2022-02-01,BRB,0.99,3,6.418690223693846
123,2022-03-01,BRB,0.99,4,6.952583279609679
124,2022-04-01,BRB,0.99,5,7.974183487892151
125,2022-05-01,BRB,0.99,6,8.17400987625122
0,2022-01-01,BRB,0.01,1,-3.567742600440979
1,2022-02-01,BRB,0.01,2,-4.923757553100586
2,2022-03-01,BRB,0.01,3,-5.546994228363037
3,2022-04-01,BRB,0.01,4,-6.249148368835449
4,2022-05-01,BRB,0.01,5,-6.225218729972839
5,2022-06-01,BRB,0.01,6,-6.441333827972412
6,2022-01-01,BRB,0.05,1,-1.0042993545532226
7,2022-02-01,BRB,0.05,2,-1.7117308616638183
8,2022-03-01,BRB,0.05,3,-2.003589463233948
9,2022-04-01,BRB,0.05,4,-2.666468894481659
10,2022-05-01,BRB,0.05,5,-3.387901997566223
11,2022-06-01,BRB,0.05,6,-2.3795433402061463
12,2022-01-01,BRB,0.1,1,-0.39713104367256163
13,2022-02-01,BRB,0.1,2,-0.8322750627994537
14,2022-03-01,BRB,0.1,3,-1.215616488456726
15,2022-04-01,BRB,0.1,4,-1.40240478515625
16,2022-05-01,BRB,0.1,5,-1.6496898651123044
17,2022-06-01,BRB,0.1,6,-1.3128335356712342
18,2022-01-01,BRB,0.15,1,-0.050953140296042
19,2022-02-01,BRB,0.15,2,-0.46146506369113927
20,2022-03-01,BRB,0.15,3,-0.6315433442592623
21,2022-04-01,BRB,0.15,4,-0.7702416330575943
22,2022-05-01,BRB,0.15,5,-0.8054911464452744
23,2022-06-01,BRB,0.15,6,-0.804134002327919
24,2022-01-01,BRB,0.2,1,0.19672930538654335
25,2022-02-01,BRB,0.2,2,-0.12220496237277985
26,2022-03-01,BRB,0.2,3,-0.32526074647903436
27,2022-04-01,BRB,0.2,4,-0.37291530966758707
28,2022-05-01,BRB,0.2,5,-0.4072822272777557
29,2022-06-01,BRB,0.2,6,-0.4973577797412872
30,2022-01-01,BRB,0.25,1,0.35551073402166367
31,2022-02-01,BRB,0.25,2,0.10393360257148743
32,2022-03-01,BRB,0.25,3,-0.06372184306383133
33,2022-04-01,BRB,0.25,4,-0.0580969313159585
34,2022-05-01,BRB,0.25,5,-0.08448469266295433
35,2022-06-01,BRB,0.25,6,-0.1558200865983963
36,2022-01-01,BRB,0.3,1,0.45595978200435633
37,2022-02-01,BRB,0.3,2,0.28552337586879717
38,2022-03-01,BRB,0.3,3,0.14105085432529435
39,2022-04-01,BRB,0.3,4,0.20041295737028123
40,2022-05-01,BRB,0.3,5,0.16170928031206128
41,2022-06-01,BRB,0.3,6,0.10207434892654416
42,2022-01-01,BRB,0.35,1,0.535453313589096
43,2022-02-01,BRB,0.35,2,0.42419044375419607
44,2022-03-01,BRB,0.35,3,0.3007628798484802
45,2022-04-01,BRB,0.35,4,0.3718579217791556
46,2022-05-01,BRB,0.35,5,0.44356901198625565
47,2022-06-01,BRB,0.35,6,0.2914037778973578
48,2022-01-01,BRB,0.4,1,0.6079015254974366
49,2022-02-01,BRB,0.4,2,0.5459109067916871
50,2022-03-01,BRB,0.4,3,0.42984410524368294
51,2022-04-01,BRB,0.4,4,0.5564501404762269
52,2022-05-01,BRB,0.4,5,0.6143756151199342
53,2022-06-01,BRB,0.4,6,0.5351697444915772
54,2022-01-01,BRB,0.45,1,0.699625912308693
55,2022-02-01,BRB,0.45,2,0.6630397945642471
56,2022-03-01,BRB,0.45,3,0.6048181712627412
57,2022-04-01,BRB,0.45,4,0.6713281333446502
58,2022-05-01,BRB,0.45,5,0.7613738536834718
59,2022-06-01,BRB,0.45,6,0.7834023267030716
60,2022-01-01,BRB,0.5,1,0.7759481072425842
61,2022-02-01,BRB,0.5,2,0.7572223246097565
62,2022-03-01,BRB,0.5,3,0.7520348727703094
63,2022-04-01,BRB,0.5,4,0.8219555616378784
64,2022-05-01,BRB,0.5,5,0.9602742791175842
65,2022-06-01,BRB,0.5,6,0.964499443769455
66,2022-01-01,BRB,0.55,1,0.8598967790603638
67,2022-02-01,BRB,0.55,2,0.8899581462144853
68,2022-03-01,BRB,0.55,3,0.865777286887169
69,2022-04-01,BRB,0.55,4,0.9743347734212875
70,2022-05-01,BRB,0.55,5,1.1198914587497713
71,2022-06-01,BRB,0.55,6,1.1674266278743746
72,2022-01-01,BRB,0.6,1,0.9489503026008606
73,2022-02-01,BRB,0.6,2,1.0351786613464355
74,2022-03-01,BRB,0.6,3,1.0013235092163084
75,2022-04-01,BRB,0.6,4,1.162716317176819
76,2022-05-01,BRB,0.6,5,1.3615497112274166
77,2022-06-01,BRB,0.6,6,1.4280207395553588
78,2022-01-01,BRB,0.65,1,1.0457811534404755
79,2022-02-01,BRB,0.65,2,1.1504271149635317
80,2022-03-01,BRB,0.65,3,1.124632716178894
81,2022-04-01,BRB,0.65,4,1.3560775101184845
82,2022-05-01,BRB,0.65,5,1.593943214416504
83,2022-06-01,BRB,0.65,6,1.6306378304958347
84,2022-01-01,BRB,0.7,1,1.1730523586273192
85,2022-02-01,BRB,0.7,2,1.3280758976936338
86,2022-03-01,BRB,0.7,3,1.3132535338401794
87,2022-04-01,BRB,0.7,4,1.5997521758079527
88,2022-05-01,BRB,0.7,5,1.8711085081100465
89,2022-06-01,BRB,0.7,6,1.876846122741699
90,2022-01-01,BRB,0.75,1,1.2904991209506989
91,2022-02-01,BRB,0.75,2,1.527497261762619
92,2022-03-01,BRB,0.75,3,1.525720328092575
93,2022-04-01,BRB,0.75,4,1.8253886997699738
94,2022-05-01,BRB,0.75,5,2.24175763130188
95,2022-06-01,BRB,0.75,6,2.2026256322860718
96,2022-01-01,BRB,0.8,1,1.4384672164916992
97,2022-02-01,BRB,0.8,2,1.7080914735794068
98,2022-03-01,BRB,0.8,3,1.721088862419129
99,2022-04-01,BRB,0.8,4,2.104914665222168
100,2022-05-01,BRB,0.8,5,2.500976467132569
101,2022-06-01,BRB,0.8,6,2.602176475524903
102,2022-01-01,BRB,0.85,1,1.6171179771423339
103,2022-02-01,BRB,0.85,2,1.945934009552002
104,2022-03-01,BRB,0.85,3,2.085168862342834
105,2022-04-01,BRB,0.85,4,2.462449872493744
106,2022-05-01,BRB,0.85,5,2.8692521929740904
107,2022-06-01,BRB,0.85,6,3.0453753471374507
108,2022-01-01,BRB,0.9,1,1.8632926821708684
109,2022-02-01,BRB,0.9,2,2.3382932901382447
110,2022-03-01,BRB,0.9,3,2.5590824365615847
111,2022-04-01,BRB,0.9,4,3.1371446609497076
112,2022-05-01,BRB,0.9,5,3.449059796333313
113,2022-06-01,BRB,0.9,6,3.8391889095306397
114,2022-01-01,BRB,0.95,1,2.443726420402526
115,2022-02-01,BRB,0.95,2,2.8697776317596433
116,2022-03-01,BRB,0.95,3,3.6714977622032157
117,2022-04-01,BRB,0.95,4,4.228550267219537
118,2022-05-01,BRB,0.95,5,5.170177340507499
119,2022-06-01,BRB,0.95,6,5.076597166061401
120,2022-01-01,BRB,0.99,1,3.7070712804794312
121,2022-02-01,BRB,0.99,2,4.423993110656738
122,2022-03-01,BRB,0.99,3,5.167886261940002
123,2022-04-01,BRB,0.99,4,6.115307807922363
124,2022-05-01,BRB,0.99,5,7.218709945678711
