,time,region,quantile,horizon,Cases
24,2019-07-01,BLM,0.2,1,-0.006774513144046068
25,2019-08-01,BLM,0.2,2,-0.006921205297112464
26,2019-09-01,BLM,0.2,3,-0.004051540978252888
27,2019-10-01,BLM,0.2,4,-0.006392557453364134
28,2019-11-01,BLM,0.2,5,-0.0054501346312463275
29,2019-12-01,BLM,0.2,6,-0.00410367315635085
30,2019-07-01,BLM,0.25,1,-0.0047017933102324605
31,2019-08-01,BLM,0.25,2,-0.005534833529964089
32,2019-09-01,BLM,0.25,3,-0.003050370782148093
33,2019-10-01,BLM,0.25,4,-0.005108353681862354
34,2019-11-01,BLM,0.25,5,-0.0039433694910258055
35,2019-12-01,BLM,0.25,6,-0.002330585615709424
36,2019-07-01,BLM,0.3,1,-0.0026661720592528588
37,2019-08-01,BLM,0.3,2,-0.003524157125502827
38,2019-09-01,BLM,0.3,3,-0.0020412077428773046
39,2019-10-01,BLM,0.3,4,-0.003349899989552796
40,2019-11-01,BLM,0.3,5,-0.002716078772209585
41,2019-12-01,BLM,0.3,6,-0.0013032250921241942
42,2019-07-01,BLM,0.35,1,-0.0009123502561124044
43,2019-08-01,BLM,0.35,2,-0.001694418990518899
44,2019-09-01,BLM,0.35,3,-0.0009398886148119351
45,2019-10-01,BLM,0.35,4,-0.002026853011921049
46,2019-11-01,BLM,0.35,5,-0.0017690234468318525
47,2019-12-01,BLM,0.35,6,-0.0005923349643126132
48,2019-07-01,BLM,0.4,1,0.000514846225269139
49,2019-08-01,BLM,0.4,2,-0.00036424967693164884
50,2019-09-01,BLM,0.4,3,3.099855384789466e-05
51,2019-10-01,BLM,0.4,4,-0.0008263702271506176
52,2019-11-01,BLM,0.4,5,-0.0006670981529168782
53,2019-12-01,BLM,0.4,6,-0.00021866342867724576
54,2019-07-01,BLM,0.45,1,0.0006907961243996397
55,2019-08-01,BLM,0.45,2,0.0006321979075437421
56,2019-09-01,BLM,0.45,3,0.0008150553039740772
57,2019-10-01,BLM,0.45,4,0.0002732360924710522
58,2019-11-01,BLM,0.45,5,0.00045570734946522907
59,2019-12-01,BLM,0.45,6,-1.696475055723563e-05
60,2019-07-01,BLM,0.5,1,0.0008649943047203124
61,2019-08-01,BLM,0.5,2,0.001693002530373633
62,2019-09-01,BLM,0.5,3,0.0016351077938452363
63,2019-10-01,BLM,0.5,4,0.0015431321808137
64,2019-11-01,BLM,0.5,5,0.0016888827085494995
65,2019-12-01,BLM,0.5,6,0.0002528635086491704
66,2019-07-01,BLM,0.55,1,0.0012368945812340829
67,2019-08-01,BLM,0.55,2,0.002319111861288548
68,2019-09-01,BLM,0.55,3,0.00248323300620541
69,2019-10-01,BLM,0.55,4,0.003023236861918122
70,2019-11-01,BLM,0.55,5,0.0028985928627662367
71,2019-12-01,BLM,0.55,6,0.0007336128677707189
72,2019-07-01,BLM,0.6,1,0.0014563903212547302
73,2019-08-01,BLM,0.6,2,0.003049779497087001
74,2019-09-01,BLM,0.6,3,0.00377494404092431
75,2019-10-01,BLM,0.6,4,0.0044586661271750925
76,2019-11-01,BLM,0.6,5,0.004635848663747309
77,2019-12-01,BLM,0.6,6,0.0018060463713482002
78,2019-07-01,BLM,0.65,1,0.0016945817857049407
79,2019-08-01,BLM,0.65,2,0.005259779538027945
80,2019-09-01,BLM,0.65,3,0.0051425846060737974
81,2019-10-01,BLM,0.65,4,0.006742156296968463
82,2019-11-01,BLM,0.65,5,0.008452740265056493
83,2019-12-01,BLM,0.65,6,0.004280499299056829
84,2019-07-01,BLM,0.7,1,0.0038394632749259457
85,2019-08-01,BLM,0.7,2,0.007745397090911865
86,2019-09-01,BLM,0.7,3,0.009595229942351574
87,2019-10-01,BLM,0.7,4,0.01722547188401215
88,2019-11-01,BLM,0.7,5,0.02791727893054483
89,2019-12-01,BLM,0.7,6,0.008087936323136088
90,2019-07-01,BLM,0.75,1,0.005255058407783508
91,2019-08-01,BLM,0.75,2,0.020724755711853504
92,2019-09-01,BLM,0.75,3,0.025049128104001284
93,2019-10-01,BLM,0.75,4,0.06562039442360401
94,2019-11-01,BLM,0.75,5,0.13776174187660217
95,2019-12-01,BLM,0.75,6,0.023158784490078688
96,2019-07-01,BLM,0.8,1,0.008569915406405927
97,2019-08-01,BLM,0.8,2,0.07830067276954657
98,2019-09-01,BLM,0.8,3,0.0974234759807589
99,2019-10-01,BLM,0.8,4,0.36607470512390183
100,2019-11-01,BLM,0.8,5,0.3785520195961002
101,2019-12-01,BLM,0.8,6,0.11296112984418893
102,2019-07-01,BLM,0.85,1,0.06876973807811734
103,2019-08-01,BLM,0.85,2,0.25218511521816245
104,2019-09-01,BLM,0.85,3,0.3629085227847098
105,2019-10-01,BLM,0.85,4,0.7900961011648178
106,2019-11-01,BLM,0.85,5,0.9465949147939677
107,2019-12-01,BLM,0.85,6,0.41921146214008326
108,2019-07-01,BLM,0.9,1,0.28327645361423515
109,2019-08-01,BLM,0.9,2,0.819864732027054
110,2019-09-01,BLM,0.9,3,1.0347151398658756
111,2019-10-01,BLM,0.9,4,1.8893970489501957
112,2019-11-01,BLM,0.9,5,2.1798160552978514
113,2019-12-01,BLM,0.9,6,1.7965216636657726
114,2019-07-01,BLM,0.95,1,0.8286554843187328
115,2019-08-01,BLM,0.95,2,2.5839329600334167
116,2019-09-01,BLM,0.95,3,3.0384999632835368
117,2019-10-01,BLM,0.95,4,3.779434847831723
118,2019-11-01,BLM,0.95,5,5.13306198120117
119,2019-12-01,BLM,0.95,6,5.725287890434251
120,2019-07-01,BLM,0.99,1,2.7270526170730585
121,2019-08-01,BLM,0.99,2,5.78014890193938
122,2019-09-01,BLM,0.99,3,8.165843248367308
123,2019-10-01,BLM,0.99,4,11.902509050369254
124,2019-11-01,BLM,0.99,5,17.33354587554929
125,2019-12-01,BLM,0.99,6,55.614062919616686
0,2019-08-01,BLM,0.01,1,-0.026444822549819946
1,2019-09-01,BLM,0.01,2,-0.03368982505053282
2,2019-10-01,BLM,0.01,3,-0.03359823696315289
3,2019-11-01,BLM,0.01,4,-0.08265346236526966
4,2019-12-01,BLM,0.01,5,-0.23124689266085624
5,2020-01-01,BLM,0.01,6,-0.2630409947037697
6,2019-08-01,BLM,0.05,1,-0.017227544076740743
7,2019-09-01,BLM,0.05,2,-0.012225836561992763
8,2019-10-01,BLM,0.05,3,-0.011062752734869718
9,2019-11-01,BLM,0.05,4,-0.015900096297264098
10,2019-12-01,BLM,0.05,5,-0.026043727342039344
11,2020-01-01,BLM,0.05,6,-0.03254629261791706
12,2019-08-01,BLM,0.1,1,-0.00995263559743762
13,2019-09-01,BLM,0.1,2,-0.006577947968617081
14,2019-10-01,BLM,0.1,3,-0.007795245805755257
15,2019-11-01,BLM,0.1,4,-0.008691693004220725
16,2019-12-01,BLM,0.1,5,-0.012160893157124517
17,2020-01-01,BLM,0.1,6,-0.014227799326181411
18,2019-08-01,BLM,0.15,1,-0.007763766474090517
19,2019-09-01,BLM,0.15,2,-0.005299693951383233
20,2019-10-01,BLM,0.15,3,-0.0064842106308788065
21,2019-11-01,BLM,0.15,4,-0.005812012008391321
22,2019-12-01,BLM,0.15,5,-0.0071294327499344945
23,2020-01-01,BLM,0.15,6,-0.0071446067886427045
24,2019-08-01,BLM,0.2,1,-0.005918730609118938
25,2019-09-01,BLM,0.2,2,-0.004385960567742586
26,2019-10-01,BLM,0.2,3,-0.005216255877166986
27,2019-11-01,BLM,0.2,4,-0.0039226838387548925
28,2019-12-01,BLM,0.2,5,-0.004448185488581656
29,2020-01-01,BLM,0.2,6,-0.004381619580090046
30,2019-08-01,BLM,0.25,1,-0.004755663336254656
31,2019-09-01,BLM,0.25,2,-0.0033605846110731363
32,2019-10-01,BLM,0.25,3,-0.003975489758886397
33,2019-11-01,BLM,0.25,4,-0.002601850952487439
34,2019-12-01,BLM,0.25,5,-0.0021475342800840735
35,2020-01-01,BLM,0.25,6,-0.0021341171814128757
36,2019-08-01,BLM,0.3,1,-0.0028544229920953517
37,2019-09-01,BLM,0.3,2,-0.0022933940403163434
38,2019-10-01,BLM,0.3,3,-0.002292343252338469
39,2019-11-01,BLM,0.3,4,-0.0016116136685013778
40,2019-12-01,BLM,0.3,5,-0.0008326528884936126
41,2020-01-01,BLM,0.3,6,-0.0011237928760237993
42,2019-08-01,BLM,0.35,1,-0.0013489822973497215
43,2019-09-01,BLM,0.35,2,-0.001109182497020811
44,2019-10-01,BLM,0.35,3,-0.0008720661629922691
45,2019-11-01,BLM,0.35,4,-0.0009011610120069236
46,2019-12-01,BLM,0.35,5,-0.0003023938479600475
47,2020-01-01,BLM,0.35,6,-0.000550790864508599
48,2019-08-01,BLM,0.4,1,-0.00010542813688516575
49,2019-09-01,BLM,0.4,2,-7.016035960987173e-05
50,2019-10-01,BLM,0.4,3,0.00018726527923718203
51,2019-11-01,BLM,0.4,4,0.00012594302534125752
52,2019-12-01,BLM,0.4,5,-9.548812522552901e-05
53,2020-01-01,BLM,0.4,6,-0.0001515935960924252
54,2019-08-01,BLM,0.45,1,0.0014859489630907774
55,2019-09-01,BLM,0.45,2,0.0006907867675181481
56,2019-10-01,BLM,0.45,3,0.0011557121935766195
57,2019-11-01,BLM,0.45,4,0.0012806275684852154
58,2019-12-01,BLM,0.45,5,2.0876159214822134e-05
59,2020-01-01,BLM,0.45,6,-3.190985116816591e-05
60,2019-08-01,BLM,0.5,1,0.00160412018885836
61,2019-09-01,BLM,0.5,2,0.001589491672348231
62,2019-10-01,BLM,0.5,3,0.002057460485957563
63,2019-11-01,BLM,0.5,4,0.0025204686680808663
64,2019-12-01,BLM,0.5,5,0.00023806191893527284
65,2020-01-01,BLM,0.5,6,3.3705080568324775e-05
66,2019-08-01,BLM,0.55,1,0.0017846392292995019
67,2019-09-01,BLM,0.55,2,0.0023800595430657273
68,2019-10-01,BLM,0.55,3,0.002937647304497659
69,2019-11-01,BLM,0.55,4,0.003419655084144327
70,2019-12-01,BLM,0.55,5,0.0008312226273119472
71,2020-01-01,BLM,0.55,6,0.00018909520149463791
72,2019-08-01,BLM,0.6,1,0.0022204376757144926
73,2019-09-01,BLM,0.6,2,0.0032265530433505767
74,2019-10-01,BLM,0.6,3,0.003770976373925805
75,2019-11-01,BLM,0.6,4,0.004912602994590997
76,2019-12-01,BLM,0.6,5,0.0017268898431211696
77,2020-01-01,BLM,0.6,6,0.0008262705872766654
78,2019-08-01,BLM,0.65,1,0.002837568486575037
79,2019-09-01,BLM,0.65,2,0.003985722200013697
80,2019-10-01,BLM,0.65,3,0.0053826752351596955
81,2019-11-01,BLM,0.65,4,0.008859663223847751
82,2019-12-01,BLM,0.65,5,0.003865829482674599
83,2020-01-01,BLM,0.65,6,0.0019641803228296357
84,2019-08-01,BLM,0.7,1,0.0048944429494440535
85,2019-09-01,BLM,0.7,2,0.005202645482495427
86,2019-10-01,BLM,0.7,3,0.01483366386964917
87,2019-11-01,BLM,0.7,4,0.02048803158104418
88,2019-12-01,BLM,0.7,5,0.007702744007110593
89,2020-01-01,BLM,0.7,6,0.004730250639840959
90,2019-08-01,BLM,0.75,1,0.006928522023372352
91,2019-09-01,BLM,0.75,2,0.006936643156222999
92,2019-10-01,BLM,0.75,3,0.047968512400984764
93,2019-11-01,BLM,0.75,4,0.11389274336397648
94,2019-12-01,BLM,0.75,5,0.02528589917346835
95,2020-01-01,BLM,0.75,6,0.010586295742541552
96,2019-08-01,BLM,0.8,1,0.008496124111115933
97,2019-09-01,BLM,0.8,2,0.01671178489923482
98,2019-10-01,BLM,0.8,3,0.19616972208023092
99,2019-11-01,BLM,0.8,4,0.4922145962715149
100,2019-12-01,BLM,0.8,5,0.10226881355047263
101,2020-01-01,BLM,0.8,6,0.044515588134527315
102,2019-08-01,BLM,0.85,1,0.02649605618789792
103,2019-09-01,BLM,0.85,2,0.09774789139628405
104,2019-10-01,BLM,0.85,3,0.6170665532350538
105,2019-11-01,BLM,0.85,4,0.9044223874807356
106,2019-12-01,BLM,0.85,5,0.425077749788761
107,2020-01-01,BLM,0.85,6,0.2704750806093214
108,2019-08-01,BLM,0.9,1,0.23014318346977233
109,2019-09-01,BLM,0.9,2,0.5240536630153662
110,2019-10-01,BLM,0.9,3,1.5323169231414806
111,2019-11-01,BLM,0.9,4,2.4401134490966814
112,2019-12-01,BLM,0.9,5,1.901126086711885
113,2020-01-01,BLM,0.9,6,1.3633818149566685
114,2019-08-01,BLM,0.95,1,0.8856951534748074
115,2019-09-01,BLM,0.95,2,1.9930147349834417
116,2019-10-01,BLM,0.95,3,3.4168471336364736
117,2019-11-01,BLM,0.95,4,5.25787980556488
118,2019-12-01,BLM,0.95,5,8.046407604217528
119,2020-01-01,BLM,0.95,6,10.215539360046378
120,2019-08-01,BLM,0.99,1,2.8307081270217878
121,2019-09-01,BLM,0.99,2,4.427961525917047
122,2019-10-01,BLM,0.99,3,7.885911684036249
123,2019-11-01,BLM,0.99,4,14.856746568679798
124,2019-12-01,BLM,0.99,5,80.73094436645506
125,2020-01-01,BLM,0.99,6,159.45640823364238
0,2019-09-01,BLM,0.01,1,-0.0164870023727417
1,2019-10-01,BLM,0.01,2,-0.033857859820127484
2,2019-11-01,BLM,0.01,3,-0.042748296111822126
3,2019-12-01,BLM,0.01,4,-0.127983540892601
4,2020-01-01,BLM,0.01,5,-0.1457350094616413
5,2020-02-01,BLM,0.01,6,-0.20909819200634955
6,2019-09-01,BLM,0.05,1,-0.006395125342532992
7,2019-10-01,BLM,0.05,2,-0.011220208648592233
8,2019-11-01,BLM,0.05,3,-0.012665011826902627
9,2019-12-01,BLM,0.05,4,-0.02442369386553764
10,2020-01-01,BLM,0.05,5,-0.025034082029014824
11,2020-02-01,BLM,0.05,6,-0.03442791346460581
12,2019-09-01,BLM,0.1,1,-0.004951527062803507
13,2019-10-01,BLM,0.1,2,-0.007591082435101271
14,2019-11-01,BLM,0.1,3,-0.006658552633598446
15,2019-12-01,BLM,0.1,4,-0.0094971745274961
16,2020-01-01,BLM,0.1,5,-0.009779056068509815
17,2020-02-01,BLM,0.1,6,-0.013473059702664613
18,2019-09-01,BLM,0.15,1,-0.003999648313038051
19,2019-10-01,BLM,0.15,2,-0.006540258531458676
20,2019-11-01,BLM,0.15,3,-0.005019818712025881
21,2019-12-01,BLM,0.15,4,-0.0056946419179439555
22,2020-01-01,BLM,0.15,5,-0.005687491712160409
23,2020-02-01,BLM,0.15,6,-0.006633691862225533
24,2019-09-01,BLM,0.2,1,-0.0031852142885327337
25,2019-10-01,BLM,0.2,2,-0.005192209500819445
26,2019-11-01,BLM,0.2,3,-0.003604274382814765
27,2019-12-01,BLM,0.2,4,-0.0032405586913228034
28,2020-01-01,BLM,0.2,5,-0.003086893074214458
29,2020-02-01,BLM,0.2,6,-0.0038136589806526885
30,2019-09-01,BLM,0.25,1,-0.002607947215437889
31,2019-10-01,BLM,0.25,2,-0.003886758000589907
32,2019-11-01,BLM,0.25,3,-0.002540234476327896
33,2019-12-01,BLM,0.25,4,-0.0017623052699491382
34,2020-01-01,BLM,0.25,5,-0.0015365235158242285
35,2020-02-01,BLM,0.25,6,-0.0021758448565378785
36,2019-09-01,BLM,0.3,1,-0.00154019984183833
37,2019-10-01,BLM,0.3,2,-0.0026436654385179285
38,2019-11-01,BLM,0.3,3,-0.0017146701924502853
39,2019-12-01,BLM,0.3,4,-0.0008201075659599156
40,2020-01-01,BLM,0.3,5,-0.0007582394988276067
41,2020-02-01,BLM,0.3,6,-0.00072273732512258
42,2019-09-01,BLM,0.35,1,-0.000686240586219356
43,2019-10-01,BLM,0.35,2,-0.0015473597683012487
44,2019-11-01,BLM,0.35,3,-0.0009540692728478463
45,2019-12-01,BLM,0.35,4,-0.00022155791230034087
46,2020-01-01,BLM,0.35,5,-0.00023136491072364164
47,2020-02-01,BLM,0.35,6,-0.0002234739156847354
48,2019-09-01,BLM,0.4,1,0.0001787508488632741
49,2019-10-01,BLM,0.4,2,-0.0003882086370140312
50,2019-11-01,BLM,0.4,3,-0.00023621038417331836
51,2019-12-01,BLM,0.4,4,-4.502921001403581e-05
52,2020-01-01,BLM,0.4,5,-5.468991366797122e-05
53,2020-02-01,BLM,0.4,6,-6.861453730380157e-05
54,2019-09-01,BLM,0.45,1,0.00124497581855394
55,2019-10-01,BLM,0.45,2,0.0007250393158756197
56,2019-11-01,BLM,0.45,3,0.0006882450135890395
57,2019-12-01,BLM,0.45,4,1.2277161886231636e-05
58,2020-01-01,BLM,0.45,5,-1.2339026898189329e-05
59,2020-02-01,BLM,0.45,6,-2.0892654811177624e-05
60,2019-09-01,BLM,0.5,1,0.001484943088144064
61,2019-10-01,BLM,0.5,2,0.0015213037841022015
62,2019-11-01,BLM,0.5,3,0.0015173464198596776
63,2019-12-01,BLM,0.5,4,0.00013654424401465803
64,2020-01-01,BLM,0.5,5,1.861311375250807e-05
65,2020-02-01,BLM,0.5,6,4.057699470649823e-06
66,2019-09-01,BLM,0.55,1,0.0020881080534309155
67,2019-10-01,BLM,0.55,2,0.0022460752283222974
68,2019-11-01,BLM,0.55,3,0.0024786131805740316
69,2019-12-01,BLM,0.55,4,0.0004811570906895215
70,2020-01-01,BLM,0.55,5,0.00013071350840618837
71,2020-02-01,BLM,0.55,6,5.5946175052668056e-05
72,2019-09-01,BLM,0.6,1,0.0026358935050666333
73,2019-10-01,BLM,0.6,2,0.003116704476997256
74,2019-11-01,BLM,0.6,3,0.0031138294842094185
75,2019-12-01,BLM,0.6,4,0.0011274539167061442
76,2020-01-01,BLM,0.6,5,0.0004057487356476481
77,2020-02-01,BLM,0.6,6,0.0002162535849492996
78,2019-09-01,BLM,0.65,1,0.0026808208785951138
79,2019-10-01,BLM,0.65,2,0.004106098879128695
80,2019-11-01,BLM,0.65,3,0.004311819351278246
81,2019-12-01,BLM,0.65,4,0.002615266316570342
82,2020-01-01,BLM,0.65,5,0.0010297467291820802
83,2020-02-01,BLM,0.65,6,0.0007450060365954416
84,2019-09-01,BLM,0.7,1,0.0027531788451597094
85,2019-10-01,BLM,0.7,2,0.004912703018635512
86,2019-11-01,BLM,0.7,3,0.0073122101370245215
87,2019-12-01,BLM,0.7,4,0.004448417015373704
88,2020-01-01,BLM,0.7,5,0.0026543862884864174
89,2020-02-01,BLM,0.7,6,0.002203284157440065
90,2019-09-01,BLM,0.75,1,0.0038582177367061377
91,2019-10-01,BLM,0.75,2,0.006900213309563696
92,2019-11-01,BLM,0.75,3,0.01447504828684032
93,2019-12-01,BLM,0.75,4,0.010343384929001331
94,2020-01-01,BLM,0.75,5,0.0052631249418482184
95,2020-02-01,BLM,0.75,6,0.005517310230061412
96,2019-09-01,BLM,0.8,1,0.005981606431305414
97,2019-10-01,BLM,0.8,2,0.04330783262848858
98,2019-11-01,BLM,0.8,3,0.12600279450416565
99,2019-12-01,BLM,0.8,4,0.033105786144733446
100,2020-01-01,BLM,0.8,5,0.013911097496747985
101,2020-02-01,BLM,0.8,6,0.012963930144906044
102,2019-09-01,BLM,0.85,1,0.011966999201104039
103,2019-10-01,BLM,0.85,2,0.25656694173812855
104,2019-11-01,BLM,0.85,3,0.45161216408014293
105,2019-12-01,BLM,0.85,4,0.1234094105660908
106,2020-01-01,BLM,0.85,5,0.06978634297847747
107,2020-02-01,BLM,0.85,6,0.06730672121047966
108,2019-09-01,BLM,0.9,1,0.3224835157394414
109,2019-10-01,BLM,0.9,2,0.6766401946544657
110,2019-11-01,BLM,0.9,3,1.420361876487732
111,2019-12-01,BLM,0.9,4,0.9251625716686253
112,2020-01-01,BLM,0.9,5,0.8048170924186707
113,2020-02-01,BLM,0.9,6,0.872420865297319
114,2019-09-01,BLM,0.95,1,1.2557640612125383
115,2019-10-01,BLM,0.95,2,2.4265671372413564
116,2019-11-01,BLM,0.95,3,4.05309007167816
117,2019-12-01,BLM,0.95,4,3.4994683623313785
118,2020-01-01,BLM,0.95,5,7.220078277587873
119,2020-02-01,BLM,0.95,6,7.155909919738767
120,2019-09-01,BLM,0.99,1,4.1189985275268555
121,2019-10-01,BLM,0.99,2,7.05771796703338
122,2019-11-01,BLM,0.99,3,16.03662727355954
123,2019-12-01,BLM,0.99,4,38.05585216522209
124,2020-01-01,BLM,0.99,5,79.47066345214832
125,2020-02-01,BLM,0.99,6,97.85518142700195
0,2019-10-01,BLM,0.01,1,-0.017984330654144287
1,2019-11-01,BLM,0.01,2,-0.035699240043759344
2,2019-12-01,BLM,0.01,3,-0.1386496363580227
3,2020-01-01,BLM,0.01,4,-0.17020476415753363
4,2020-02-01,BLM,0.01,5,-0.24613307654857636
5,2020-03-01,BLM,0.01,6,-0.37094833761453627
6,2019-10-01,BLM,0.05,1,-0.008252086956053973
7,2019-11-01,BLM,0.05,2,-0.011940728779882193
8,2019-12-01,BLM,0.05,3,-0.02726549282670021
9,2020-01-01,BLM,0.05,4,-0.020963313896209
10,2020-02-01,BLM,0.05,5,-0.0363670727238059
11,2020-03-01,BLM,0.05,6,-0.0534205848351121
12,2019-10-01,BLM,0.1,1,-0.007356478925794363
13,2019-11-01,BLM,0.1,2,-0.006105650216341019
14,2019-12-01,BLM,0.1,3,-0.009020239859819413
15,2020-01-01,BLM,0.1,4,-0.009363537095487118
16,2020-02-01,BLM,0.1,5,-0.010776711348444223
17,2020-03-01,BLM,0.1,6,-0.012428322155028579
18,2019-10-01,BLM,0.15,1,-0.006374999438412488
19,2019-11-01,BLM,0.15,2,-0.004522258578799665
20,2019-12-01,BLM,0.15,3,-0.00608034897595644
21,2020-01-01,BLM,0.15,4,-0.004831909155473114
22,2020-02-01,BLM,0.15,5,-0.004622823814861478
23,2020-03-01,BLM,0.15,6,-0.005671535292640329
24,2019-10-01,BLM,0.2,1,-0.005510633438825607
25,2019-11-01,BLM,0.2,2,-0.003428856562823057
26,2019-12-01,BLM,0.2,3,-0.0028661780524998903
27,2020-01-01,BLM,0.2,4,-0.00202129790559411
28,2020-02-01,BLM,0.2,5,-0.0024525200016796587
29,2020-03-01,BLM,0.2,6,-0.0028114927466958745
30,2019-10-01,BLM,0.25,1,-0.004669220419600606
31,2019-11-01,BLM,0.25,2,-0.002427958825137466
32,2019-12-01,BLM,0.25,3,-0.0013907210086472332
33,2020-01-01,BLM,0.25,4,-0.000687238949467428
34,2020-02-01,BLM,0.25,5,-0.0009796272352105007
35,2020-03-01,BLM,0.25,6,-0.0011144796444568783
36,2019-10-01,BLM,0.3,1,-0.0030801353743299844
37,2019-11-01,BLM,0.3,2,-0.0016970919677987695
38,2019-12-01,BLM,0.3,3,-0.0005151097953785212
39,2020-01-01,BLM,0.3,4,-0.0001941528622410261
40,2020-02-01,BLM,0.3,5,-0.00020292036497266967
41,2020-03-01,BLM,0.3,6,-0.00023533186322310948
42,2019-10-01,BLM,0.35,1,-0.0019230400386732074
43,2019-11-01,BLM,0.35,2,-0.0008128920453600585
44,2019-12-01,BLM,0.35,3,-0.00014450393136939977
45,2020-01-01,BLM,0.35,4,-5.1983700723212724e-05
46,2020-02-01,BLM,0.35,5,-6.943344451428858e-05
47,2020-03-01,BLM,0.35,6,-7.415223808493465e-05
48,2019-10-01,BLM,0.4,1,-0.0007584052393212899
49,2019-11-01,BLM,0.4,2,-6.758116433047626e-05
50,2019-12-01,BLM,0.4,3,-3.671398444566868e-05
51,2020-01-01,BLM,0.4,4,-2.00615992071107e-05
52,2020-02-01,BLM,0.4,5,-2.969929846585728e-05
53,2020-03-01,BLM,0.4,6,-2.6558055833447724e-05
54,2019-10-01,BLM,0.45,1,0.00019152632085024388
55,2019-11-01,BLM,0.45,2,0.0005160019558388741
56,2019-12-01,BLM,0.45,3,-3.895580948665155e-06
57,2020-01-01,BLM,0.45,4,-5.356473070605715e-06
58,2020-02-01,BLM,0.45,5,-9.572157887305365e-06
59,2020-03-01,BLM,0.45,6,-9.719207355374238e-06
60,2019-10-01,BLM,0.5,1,0.0004627414746209979
61,2019-11-01,BLM,0.5,2,0.0010795780690386891
62,2019-12-01,BLM,0.5,3,3.103866401943378e-05
63,2020-01-01,BLM,0.5,4,6.203047178132692e-06
64,2020-02-01,BLM,0.5,5,3.0628790170794673e-07
65,2020-03-01,BLM,0.5,6,1.7504714264759969e-06
66,2019-10-01,BLM,0.55,1,0.0013212386809755134
67,2019-11-01,BLM,0.55,2,0.0017770977865438908
68,2019-12-01,BLM,0.55,3,0.00015841096319491046
69,2020-01-01,BLM,0.55,4,4.184222198091455e-05
70,2020-02-01,BLM,0.55,5,2.052883637588821e-05
71,2020-03-01,BLM,0.55,6,1.2204466611365207e-05
72,2019-10-01,BLM,0.6,1,0.002382376417517662
73,2019-11-01,BLM,0.6,2,0.002363766450434923
74,2019-12-01,BLM,0.6,3,0.00039043198921717703
75,2020-01-01,BLM,0.6,4,0.0001601863419637084
76,2020-02-01,BLM,0.6,5,0.00010357655555708326
77,2020-03-01,BLM,0.6,6,6.010747310938311e-05
78,2019-10-01,BLM,0.65,1,0.002855493582319469
79,2019-11-01,BLM,0.65,2,0.002958288765512407
80,2019-12-01,BLM,0.65,3,0.0008833804749883712
81,2020-01-01,BLM,0.65,4,0.0006895495112985373
82,2020-02-01,BLM,0.65,5,0.00040116373129421844
83,2020-03-01,BLM,0.65,6,0.0002669507826794873
84,2019-10-01,BLM,0.7,1,0.0034229559125378726
85,2019-11-01,BLM,0.7,2,0.003667327365837991
86,2019-12-01,BLM,0.7,3,0.0017855196958407751
87,2020-01-01,BLM,0.7,4,0.0018355300882831192
88,2020-02-01,BLM,0.7,5,0.0012742294813506303
89,2020-03-01,BLM,0.7,6,0.0010907324845902617
90,2019-10-01,BLM,0.75,1,0.003894882451277226
91,2019-11-01,BLM,0.75,2,0.00446443900000304
92,2019-12-01,BLM,0.75,3,0.003608808678109199
93,2020-01-01,BLM,0.75,4,0.004418501281179488
94,2020-02-01,BLM,0.75,5,0.003985069924965501
95,2020-03-01,BLM,0.75,6,0.0032093372428789735
96,2019-10-01,BLM,0.8,1,0.004449141398072243
97,2019-11-01,BLM,0.8,2,0.008293714001774788
98,2019-12-01,BLM,0.8,3,0.006951111741364004
99,2020-01-01,BLM,0.8,4,0.009031367860734465
100,2020-02-01,BLM,0.8,5,0.009084850177168851
101,2020-03-01,BLM,0.8,6,0.006835018657147892
102,2019-10-01,BLM,0.85,1,0.005556788481771945
103,2019-11-01,BLM,0.85,2,0.05264074243605136
104,2019-12-01,BLM,0.85,3,0.017428111005574464
105,2020-01-01,BLM,0.85,4,0.017911081854254007
106,2020-02-01,BLM,0.85,5,0.02440157188102602
107,2020-03-01,BLM,0.85,6,0.019921252131462088
108,2019-10-01,BLM,0.9,1,0.05758865997195245
109,2019-11-01,BLM,0.9,2,0.41238245368003856
110,2019-12-01,BLM,0.9,3,0.1258815564215186
111,2020-01-01,BLM,0.9,4,0.08867664113640797
112,2020-02-01,BLM,0.9,5,0.18031713515520106
113,2020-03-01,BLM,0.9,6,0.10046373903751377
114,2019-10-01,BLM,0.95,1,0.8670548588037483
115,2019-11-01,BLM,0.95,2,2.5911633014678914
116,2019-12-01,BLM,0.95,3,1.40033648610115
117,2020-01-01,BLM,0.95,4,1.7590031862258884
118,2020-02-01,BLM,0.95,5,2.078644359111782
119,2020-03-01,BLM,0.95,6,1.7599804699420853
120,2019-10-01,BLM,0.99,1,3.2985073256492563
121,2019-11-01,BLM,0.99,2,5.912544322013818
122,2019-12-01,BLM,0.99,3,20.590761795043935
123,2020-01-01,BLM,0.99,4,22.884029846191282
124,2020-02-01,BLM,0.99,5,86.92389709472656
125,2020-03-01,BLM,0.99,6,75.43399444580061
0,2019-11-01,BLM,0.01,1,-0.01371230066753924
1,2019-12-01,BLM,0.01,2,-0.057915605902671814
2,2020-01-01,BLM,0.01,3,-0.06963564604520797
3,2020-02-01,BLM,0.01,4,-0.17146143481135367
4,2020-03-01,BLM,0.01,5,-0.18396372452378273
